Actual ICU	Estimated ICU	Counts
0.06430868167202572	0.0	311
0.11842105263157894	0.1	228
0.15217391304347827	0.2	92
0.18421052631578946	0.3	38
0.5	0.4	4
0.75	0.5	4
0.6666666666666666	0.6	3
0.0576271186440678	0.0	295
0.13278008298755187	0.1	241
0.10576923076923077	0.2	104
0.36666666666666664	0.3	30
0.0	0.4	4
0.6	0.5	5
1.0	0.6	1
0.07096774193548387	0.0	310
0.125	0.1	232
0.11650485436893204	0.2	103
0.27586206896551724	0.3	29
0.3333333333333333	0.4	3
1.0	0.5	3
0.06093189964157706	0.0	279
0.11567164179104478	0.1	268
0.15789473684210525	0.2	95
0.2222222222222222	0.3	27
0.2857142857142857	0.4	7
1.0	0.5	3
1.0	0.6	1
0.06785714285714285	0.0	280
0.099601593625498	0.1	251
0.16346153846153846	0.2	104
0.25	0.3	36
0.2	0.4	5
1.0	0.5	3
1.0	0.6	1
0.06228373702422145	0.0	289
0.10526315789473684	0.1	247
0.16494845360824742	0.2	97
0.21052631578947367	0.3	38
0.8	0.4	5
0.75	0.5	4
0.05860805860805861	0.0	273
0.12062256809338522	0.1	257
0.17	0.2	100
0.17073170731707318	0.3	41
0.375	0.4	8
1.0	0.5	1
0.08064516129032258	0.0	310
0.10043668122270742	0.1	229
0.13636363636363635	0.2	110
0.36363636363636365	0.3	22
0.4444444444444444	0.4	9
0.0738255033557047	0.0	298
0.10975609756097561	0.1	246
0.13402061855670103	0.2	97
0.3103448275862069	0.3	29
0.25	0.4	8
1.0	0.5	1
1.0	0.6	1
0.06181818181818182	0.0	275
0.10975609756097561	0.1	246
0.13636363636363635	0.2	110
0.2702702702702703	0.3	37
0.2857142857142857	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	2
0.06405693950177936	0.0	281
0.125	0.1	264
0.10714285714285714	0.2	84
0.225	0.3	40
0.2	0.4	5
0.8	0.5	5
1.0	0.6	1
0.06498194945848375	0.0	277
0.1111111111111111	0.1	252
0.1485148514851485	0.2	101
0.2222222222222222	0.3	36
0.2222222222222222	0.4	9
0.6666666666666666	0.5	3
1.0	0.6	2
0.06293706293706294	0.0	286
0.10975609756097561	0.1	246
0.1651376146788991	0.2	109
0.27586206896551724	0.3	29
0.14285714285714285	0.4	7
1.0	0.5	3
0.07508532423208192	0.0	293
0.0963855421686747	0.1	249
0.1702127659574468	0.2	94
0.2222222222222222	0.3	36
0.5714285714285714	0.4	7
1.0	0.5	1
0.07342657342657342	0.0	286
0.10483870967741936	0.1	248
0.1188118811881188	0.2	101
0.2903225806451613	0.3	31
0.4	0.4	10
0.5	0.5	2
1.0	0.6	2
0.06785714285714285	0.0	280
0.1171875	0.1	256
0.1262135922330097	0.2	103
0.26666666666666666	0.3	30
0.3333333333333333	0.4	9
1.0	0.5	2
0.06333333333333334	0.0	300
0.11983471074380166	0.1	242
0.11578947368421053	0.2	95
0.3333333333333333	0.3	30
0.375	0.4	8
0.3333333333333333	0.5	3
1.0	0.6	2
0.07094594594594594	0.0	296
0.11740890688259109	0.1	247
0.13978494623655913	0.2	93
0.19444444444444445	0.3	36
0.25	0.4	4
1.0	0.5	3
1.0	0.6	1
0.061371841155234655	0.0	277
0.12350597609561753	0.1	251
0.12380952380952381	0.2	105
0.1935483870967742	0.3	31
0.45454545454545453	0.4	11
0.5	0.5	4
1.0	0.6	1
0.071875	0.0	320
0.112	0.1	250
0.16666666666666666	0.2	72
0.2413793103448276	0.3	29
0.4	0.4	5
0.6666666666666666	0.5	3
1.0	0.6	1
0.06643356643356643	0.0	286
0.11336032388663968	0.1	247
0.12121212121212122	0.2	99
0.2972972972972973	0.3	37
0.25	0.4	8
1.0	0.5	2
1.0	0.6	1
0.07	0.0	300
0.11507936507936507	0.1	252
0.12195121951219512	0.2	82
0.3055555555555556	0.3	36
0.14285714285714285	0.4	7
1.0	0.5	2
1.0	0.6	1
0.07213114754098361	0.0	305
0.11155378486055777	0.1	251
0.13095238095238096	0.2	84
0.25	0.3	28
0.5	0.4	8
0.75	0.5	4
0.07692307692307693	0.0	312
0.10569105691056911	0.1	246
0.18181818181818182	0.2	88
0.15384615384615385	0.3	26
0.5	0.4	4
0.75	0.5	4
0.07420494699646643	0.0	283
0.096	0.1	250
0.16161616161616163	0.2	99
0.25	0.3	40
0.3333333333333333	0.4	3
0.5	0.5	4
1.0	0.6	1
0.0657439446366782	0.0	289
0.10894941634241245	0.1	257
0.14893617021276595	0.2	94
0.25806451612903225	0.3	31
0.6666666666666666	0.4	3
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.07216494845360824	0.0	291
0.11328125	0.1	256
0.12087912087912088	0.2	91
0.30303030303030304	0.3	33
0.0	0.4	5
1.0	0.5	4
0.06428571428571428	0.0	280
0.112	0.1	250
0.16981132075471697	0.2	106
0.17647058823529413	0.3	34
0.42857142857142855	0.4	7
0.6666666666666666	0.5	3
0.0726643598615917	0.0	289
0.0984251968503937	0.1	254
0.16304347826086957	0.2	92
0.23529411764705882	0.3	34
0.5	0.4	10
1.0	0.5	1
0.07446808510638298	0.0	282
0.10121457489878542	0.1	247
0.14285714285714285	0.2	112
0.26666666666666666	0.3	30
0.25	0.4	4
0.75	0.5	4
1.0	0.6	1
0.06484641638225255	0.0	293
0.11673151750972763	0.1	257
0.14606741573033707	0.2	89
0.26666666666666666	0.3	30
0.42857142857142855	0.4	7
0.3333333333333333	0.5	3
1.0	0.6	1
0.06862745098039216	0.0	306
0.09876543209876543	0.1	243
0.19047619047619047	0.2	84
0.25	0.3	36
0.2	0.4	5
0.6	0.5	5
1.0	0.6	1
0.06885245901639345	0.0	305
0.08786610878661087	0.1	239
0.2159090909090909	0.2	88
0.2222222222222222	0.3	36
0.45454545454545453	0.4	11
1.0	0.5	1
0.07291666666666667	0.0	288
0.08641975308641975	0.1	243
0.17647058823529413	0.2	102
0.2647058823529412	0.3	34
0.14285714285714285	0.4	7
0.75	0.5	4
1.0	0.6	2
0.05723905723905724	0.0	297
0.11206896551724138	0.1	232
0.17346938775510204	0.2	98
0.225	0.3	40
0.2857142857142857	0.4	7
0.5	0.5	4
1.0	0.6	2
0.0738255033557047	0.0	298
0.10843373493975904	0.1	249
0.14583333333333334	0.2	96
0.2	0.3	25
0.42857142857142855	0.4	7
0.75	0.5	4
1.0	0.6	1
0.07942238267148015	0.0	277
0.1	0.1	250
0.1320754716981132	0.2	106
0.17142857142857143	0.3	35
0.5714285714285714	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	2
0.0673758865248227	0.0	282
0.10204081632653061	0.1	245
0.17525773195876287	0.2	97
0.20454545454545456	0.3	44
0.125	0.4	8
1.0	0.5	3
1.0	0.6	1
0.06418918918918919	0.0	296
0.11016949152542373	0.1	236
0.15463917525773196	0.2	97
0.23076923076923078	0.3	39
0.2857142857142857	0.4	7
0.75	0.5	4
1.0	0.6	1
0.06293706293706294	0.0	286
0.11065573770491803	0.1	244
0.16161616161616163	0.2	99
0.225	0.3	40
0.3333333333333333	0.4	9
1.0	0.5	1
1.0	0.6	1
0.06545454545454546	0.0	275
0.09881422924901186	0.1	253
0.1568627450980392	0.2	102
0.2571428571428571	0.3	35
0.25	0.4	8
0.6	0.5	5
1.0	0.6	2
0.07241379310344828	0.0	290
0.10212765957446808	0.1	235
0.1485148514851485	0.2	101
0.21951219512195122	0.3	41
0.3333333333333333	0.4	9
0.5	0.5	2
1.0	0.6	2
0.06228373702422145	0.0	289
0.12096774193548387	0.1	248
0.12371134020618557	0.2	97
0.2647058823529412	0.3	34
0.2857142857142857	0.4	7
0.8	0.5	5
0.07046979865771812	0.0	298
0.09166666666666666	0.1	240
0.19148936170212766	0.2	94
0.25	0.3	36
0.125	0.4	8
1.0	0.5	3
1.0	0.6	1
0.061016949152542375	0.0	295
0.11693548387096774	0.1	248
0.15217391304347827	0.2	92
0.25	0.3	32
0.2222222222222222	0.4	9
1.0	0.5	3
1.0	0.6	1
0.07142857142857142	0.0	294
0.10040160642570281	0.1	249
0.1511627906976744	0.2	86
0.2682926829268293	0.3	41
0.16666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.07534246575342465	0.0	292
0.10330578512396695	0.1	242
0.15	0.2	100
0.18181818181818182	0.3	33
0.5	0.4	8
0.5	0.5	2
0.6666666666666666	0.6	3
0.06338028169014084	0.0	284
0.11372549019607843	0.1	255
0.13043478260869565	0.2	92
0.2564102564102564	0.3	39
0.6	0.4	5
0.6	0.5	5
0.06040268456375839	0.0	298
0.1125	0.1	240
0.16483516483516483	0.2	91
0.23809523809523808	0.3	42
0.2	0.4	5
1.0	0.5	3
1.0	0.6	1
0.07092198581560284	0.0	282
0.10931174089068826	0.1	247
0.125	0.2	104
0.2777777777777778	0.3	36
0.16666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.0673758865248227	0.0	282
0.09302325581395349	0.1	258
0.16470588235294117	0.2	85
0.3023255813953488	0.3	43
0.14285714285714285	0.4	7
0.75	0.5	4
1.0	0.6	1
0.0707070707070707	0.0	297
0.1078838174273859	0.1	241
0.1595744680851064	0.2	94
0.25	0.3	36
0.2222222222222222	0.4	9
0.5	0.5	2
1.0	0.6	1
0.06333333333333334	0.0	300
0.11864406779661017	0.1	236
0.16326530612244897	0.2	98
0.23076923076923078	0.3	39
0.3333333333333333	0.4	6
1.0	0.5	1
0.07586206896551724	0.0	290
0.10887096774193548	0.1	248
0.12871287128712872	0.2	101
0.2571428571428571	0.3	35
0.5	0.4	4
1.0	0.5	2
0.08609271523178808	0.0	302
0.09282700421940929	0.1	237
0.13541666666666666	0.2	96
0.22857142857142856	0.3	35
0.5	0.4	6
0.75	0.5	4
0.06968641114982578	0.0	287
0.10931174089068826	0.1	247
0.13131313131313133	0.2	99
0.2702702702702703	0.3	37
0.25	0.4	4
0.6666666666666666	0.5	6
0.06962025316455696	0.0	316
0.1059322033898305	0.1	236
0.17045454545454544	0.2	88
0.3	0.3	30
0.25	0.4	8
1.0	0.5	1
1.0	0.6	1
0.06756756756756757	0.0	296
0.10526315789473684	0.1	247
0.15555555555555556	0.2	90
0.2631578947368421	0.3	38
0.4	0.4	5
0.5	0.5	2
1.0	0.6	2
0.06643356643356643	0.0	286
0.11693548387096774	0.1	248
0.125	0.2	96
0.23684210526315788	0.3	38
0.5	0.4	8
0.5	0.5	4
0.07216494845360824	0.0	291
0.10756972111553785	0.1	251
0.16666666666666666	0.2	96
0.125	0.3	32
0.6666666666666666	0.4	3
0.75	0.5	4
0.6666666666666666	0.6	3
0.060498220640569395	0.0	281
0.12048192771084337	0.1	249
0.1414141414141414	0.2	99
0.225	0.3	40
0.25	0.4	8
1.0	0.5	3
0.06802721088435375	0.0	294
0.10245901639344263	0.1	244
0.15463917525773196	0.2	97
0.29411764705882354	0.3	34
0.25	0.4	8
1.0	0.5	2
1.0	0.6	1
0.0778816199376947	0.0	321
0.10699588477366255	0.1	243
0.15294117647058825	0.2	85
0.2727272727272727	0.3	22
0.25	0.4	4
0.8	0.5	5
0.06884057971014493	0.0	276
0.09561752988047809	0.1	251
0.17647058823529413	0.2	102
0.19047619047619047	0.3	42
0.6666666666666666	0.4	3
0.6666666666666666	0.5	6
0.0625	0.0	304
0.12875536480686695	0.1	233
0.16161616161616163	0.2	99
0.14285714285714285	0.3	35
0.42857142857142855	0.4	7
1.0	0.5	1
1.0	0.6	1
0.07142857142857142	0.0	280
0.10040160642570281	0.1	249
0.1568627450980392	0.2	102
0.25	0.3	40
0.16666666666666666	0.4	6
1.0	0.5	3
0.0576271186440678	0.0	295
0.12601626016260162	0.1	246
0.15217391304347827	0.2	92
0.2222222222222222	0.3	36
0.25	0.4	8
1.0	0.5	3
0.0670926517571885	0.0	313
0.11983471074380166	0.1	242
0.17391304347826086	0.2	92
0.20833333333333334	0.3	24
0.2857142857142857	0.4	7
1.0	0.5	2
0.06875	0.0	320
0.10548523206751055	0.1	237
0.18085106382978725	0.2	94
0.2857142857142857	0.3	21
0.6666666666666666	0.4	3
0.6	0.5	5
0.06325301204819277	0.0	332
0.12334801762114538	0.1	227
0.19318181818181818	0.2	88
0.21428571428571427	0.3	28
0.5	0.4	4
1.0	0.5	1
0.06666666666666667	0.0	315
0.10762331838565023	0.1	223
0.16494845360824742	0.2	97
0.25	0.3	36
0.5	0.4	4
0.6	0.5	5
0.07719298245614035	0.0	285
0.10743801652892562	0.1	242
0.1388888888888889	0.2	108
0.21875	0.3	32
0.25	0.4	8
0.5	0.5	4
1.0	0.6	1
0.05821917808219178	0.0	292
0.112	0.1	250
0.17894736842105263	0.2	95
0.25	0.3	32
0.25	0.4	8
1.0	0.5	2
1.0	0.6	1
0.06752411575562701	0.0	311
0.10612244897959183	0.1	245
0.1566265060240964	0.2	83
0.3548387096774194	0.3	31
0.3333333333333333	0.4	9
1.0	0.5	1
0.06666666666666667	0.0	285
0.11244979919678715	0.1	249
0.14736842105263157	0.2	95
0.21428571428571427	0.3	42
0.4	0.4	5
0.6666666666666666	0.5	3
1.0	0.6	1
0.06984126984126984	0.0	315
0.11255411255411256	0.1	231
0.16666666666666666	0.2	90
0.2	0.3	35
0.42857142857142855	0.4	7
1.0	0.5	2
0.0798611111111111	0.0	288
0.10116731517509728	0.1	257
0.15463917525773196	0.2	97
0.17857142857142858	0.3	28
0.4	0.4	5
0.75	0.5	4
1.0	0.6	1
0.06875	0.0	320
0.11297071129707113	0.1	239
0.16666666666666666	0.2	84
0.26666666666666666	0.3	30
0.4	0.4	5
1.0	0.5	2
0.06542056074766354	0.0	321
0.1013215859030837	0.1	227
0.19047619047619047	0.2	84
0.2222222222222222	0.3	36
0.375	0.4	8
1.0	0.5	3
1.0	0.6	1
0.06930693069306931	0.0	303
0.10441767068273092	0.1	249
0.16666666666666666	0.2	90
0.28	0.3	25
0.3333333333333333	0.4	9
0.0	0.5	1
1.0	0.6	3
0.07166123778501629	0.0	307
0.10833333333333334	0.1	240
0.14130434782608695	0.2	92
0.2903225806451613	0.3	31
0.16666666666666666	0.4	6
1.0	0.5	4
0.06884057971014493	0.0	276
0.10526315789473684	0.1	247
0.13725490196078433	0.2	102
0.24444444444444444	0.3	45
0.16666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.07272727272727272	0.0	330
0.11009174311926606	0.1	218
0.1348314606741573	0.2	89
0.3125	0.3	32
0.14285714285714285	0.4	7
1.0	0.5	4
0.08389261744966443	0.0	298
0.09583333333333334	0.1	240
0.16666666666666666	0.2	90
0.16666666666666666	0.3	42
0.3333333333333333	0.4	6
0.75	0.5	4
0.056140350877192984	0.0	285
0.12195121951219512	0.1	246
0.1326530612244898	0.2	98
0.28205128205128205	0.3	39
0.125	0.4	8
1.0	0.5	3
1.0	0.6	1
0.0706713780918728	0.0	283
0.10276679841897234	0.1	253
0.15384615384615385	0.2	104
0.23333333333333334	0.3	30
0.6666666666666666	0.4	6
0.5	0.5	2
0.5	0.6	2
0.07766990291262135	0.0	309
0.10970464135021098	0.1	237
0.1411764705882353	0.2	85
0.21428571428571427	0.3	42
0.4	0.4	5
1.0	0.5	1
1.0	0.6	1
0.07241379310344828	0.0	290
0.09716599190283401	0.1	247
0.16494845360824742	0.2	97
0.2571428571428571	0.3	35
0.3333333333333333	0.4	9
1.0	0.5	2
0.06551724137931035	0.0	290
0.11428571428571428	0.1	245
0.14285714285714285	0.2	98
0.23076923076923078	0.3	39
0.5	0.4	6
1.0	0.5	2
0.07586206896551724	0.0	290
0.116	0.1	250
0.09782608695652174	0.2	92
0.2894736842105263	0.3	38
0.16666666666666666	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	1
0.06007067137809187	0.0	283
0.10975609756097561	0.1	246
0.15	0.2	100
0.28205128205128205	0.3	39
0.14285714285714285	0.4	7
0.75	0.5	4
1.0	0.6	1
0.06802721088435375	0.0	294
0.0992063492063492	0.1	252
0.1744186046511628	0.2	86
0.2702702702702703	0.3	37
0.25	0.4	8
1.0	0.5	3
0.07	0.0	300
0.0975609756097561	0.1	246
0.16842105263157894	0.2	95
0.3103448275862069	0.3	29
0.2	0.4	5
0.75	0.5	4
1.0	0.6	1
0.06756756756756757	0.0	296
0.10212765957446808	0.1	235
0.1619047619047619	0.2	105
0.25	0.3	36
0.25	0.4	4
1.0	0.5	3
1.0	0.6	1
0.08273381294964029	0.0	278
0.08661417322834646	0.1	254
0.15463917525773196	0.2	97
0.2682926829268293	0.3	41
0.14285714285714285	0.4	7
1.0	0.5	3
0.06164383561643835	0.0	292
0.1072961373390558	0.1	233
0.15789473684210525	0.2	95
0.21739130434782608	0.3	46
0.3333333333333333	0.4	9
0.5	0.5	2
1.0	0.6	3
0.08250825082508251	0.0	303
0.08870967741935484	0.1	248
0.18085106382978725	0.2	94
0.2692307692307692	0.3	26
0.2	0.4	5
0.6666666666666666	0.5	3
1.0	0.6	1
0.05944055944055944	0.0	286
0.11203319502074689	0.1	241
0.15	0.2	100
0.23684210526315788	0.3	38
0.3	0.4	10
0.5	0.5	2
1.0	0.6	3
0.06472491909385113	0.0	309
0.10822510822510822	0.1	231
0.1827956989247312	0.2	93
0.2222222222222222	0.3	36
0.14285714285714285	0.4	7
1.0	0.5	3
1.0	0.6	1
0.07191780821917808	0.0	292
0.0967741935483871	0.1	248
0.17582417582417584	0.2	91
0.23076923076923078	0.3	39
0.3333333333333333	0.4	6
0.75	0.5	4
0.0695364238410596	0.0	302
0.10666666666666667	0.1	225
0.13333333333333333	0.2	105
0.3076923076923077	0.3	39
0.0	0.4	5
1.0	0.5	3
1.0	0.6	1
0.06451612903225806	0.0	279
0.10887096774193548	0.1	248
0.17	0.2	100
0.2	0.3	40
0.2222222222222222	0.4	9
0.5	0.5	2
1.0	0.6	2
0.07167235494880546	0.0	293
0.11203319502074689	0.1	241
0.1188118811881188	0.2	101
0.28125	0.3	32
0.3333333333333333	0.4	9
0.75	0.5	4
0.07	0.0	300
0.10416666666666667	0.1	240
0.1595744680851064	0.2	94
0.2702702702702703	0.3	37
0.0	0.4	4
0.75	0.5	4
1.0	0.6	1
0.09180327868852459	0.0	305
0.0815450643776824	0.1	233
0.12631578947368421	0.2	95
0.2777777777777778	0.3	36
0.4	0.4	5
0.5	0.5	4
1.0	0.6	2
0.07308970099667775	0.0	301
0.10460251046025104	0.1	239
0.12380952380952381	0.2	105
0.4090909090909091	0.3	22
0.16666666666666666	0.4	6
0.75	0.5	4
0.6666666666666666	0.6	3
0.07666666666666666	0.0	300
0.100418410041841	0.1	239
0.14736842105263157	0.2	95
0.2702702702702703	0.3	37
0.375	0.4	8
1.0	0.6	1
0.08363636363636363	0.0	275
0.09236947791164658	0.1	249
0.14423076923076922	0.2	104
0.2	0.3	40
0.3333333333333333	0.4	6
0.5	0.5	4
1.0	0.6	2
0.06622516556291391	0.0	302
0.11693548387096774	0.1	248
0.13592233009708737	0.2	103
0.3684210526315789	0.3	19
0.6	0.4	5
0.6666666666666666	0.5	3
0.0664451827242525	0.0	301
0.1038961038961039	0.1	231
0.13861386138613863	0.2	101
0.29411764705882354	0.3	34
0.3333333333333333	0.4	6
0.75	0.5	4
0.6666666666666666	0.6	3
0.06397306397306397	0.0	297
0.11788617886178862	0.1	246
0.10869565217391304	0.2	92
0.3333333333333333	0.3	36
0.4	0.4	5
0.6666666666666666	0.5	3
1.0	0.6	1
0.06920415224913495	0.0	289
0.11904761904761904	0.1	252
0.12087912087912088	0.2	91
0.24242424242424243	0.3	33
0.2	0.4	10
0.75	0.5	4
1.0	0.6	1
0.06484641638225255	0.0	293
0.11067193675889328	0.1	253
0.14893617021276595	0.2	94
0.27586206896551724	0.3	29
0.42857142857142855	0.4	7
0.5	0.5	2
1.0	0.6	2
0.06748466257668712	0.0	326
0.1277533039647577	0.1	227
0.13793103448275862	0.2	87
0.2727272727272727	0.3	33
0.3333333333333333	0.4	6
1.0	0.5	1
0.06535947712418301	0.0	306
0.1111111111111111	0.1	243
0.14772727272727273	0.2	88
0.26666666666666666	0.3	30
0.42857142857142855	0.4	7
0.6	0.5	5
1.0	0.6	1
0.06129032258064516	0.0	310
0.12236286919831224	0.1	237
0.13829787234042554	0.2	94
0.32142857142857145	0.3	28
0.3333333333333333	0.4	9
1.0	0.5	2
0.07308970099667775	0.0	301
0.102880658436214	0.1	243
0.16129032258064516	0.2	93
0.25	0.3	32
0.25	0.4	8
1.0	0.5	2
1.0	0.6	1
0.06997084548104957	0.0	343
0.13063063063063063	0.1	222
0.12048192771084337	0.2	83
0.36363636363636365	0.3	22
0.2857142857142857	0.4	7
0.5	0.5	2
1.0	0.6	1
0.06418918918918919	0.0	296
0.12955465587044535	0.1	247
0.10638297872340426	0.2	94
0.2647058823529412	0.3	34
0.25	0.4	4
0.75	0.5	4
1.0	0.6	1
0.07094594594594594	0.0	296
0.09623430962343096	0.1	239
0.17592592592592593	0.2	108
0.25	0.3	28
0.2	0.4	5
1.0	0.5	4
0.06209150326797386	0.0	306
0.11016949152542373	0.1	236
0.14772727272727273	0.2	88
0.2972972972972973	0.3	37
0.2222222222222222	0.4	9
1.0	0.5	3
1.0	0.6	1
0.06376811594202898	0.0	345
0.12903225806451613	0.1	217
0.13580246913580246	0.2	81
0.32142857142857145	0.3	28
0.4	0.4	5
0.6666666666666666	0.5	3
1.0	0.6	1
0.06440677966101695	0.0	295
0.09876543209876543	0.1	243
0.1978021978021978	0.2	91
0.21428571428571427	0.3	42
0.25	0.4	4
0.8	0.5	5
0.05673758865248227	0.0	282
0.11983471074380166	0.1	242
0.15151515151515152	0.2	99
0.2222222222222222	0.3	45
0.125	0.4	8
1.0	0.5	3
1.0	0.6	1
0.08433734939759036	0.0	332
0.1095890410958904	0.1	219
0.07954545454545454	0.2	88
0.36666666666666664	0.3	30
0.3333333333333333	0.4	6
0.3333333333333333	0.5	3
1.0	0.6	2
0.07581227436823104	0.0	277
0.09876543209876543	0.1	243
0.13513513513513514	0.2	111
0.2631578947368421	0.3	38
0.16666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06993006993006994	0.0	286
0.09836065573770492	0.1	244
0.16981132075471697	0.2	106
0.22857142857142856	0.3	35
0.3333333333333333	0.4	6
1.0	0.5	3
0.07394366197183098	0.0	284
0.10276679841897234	0.1	253
0.16494845360824742	0.2	97
0.21621621621621623	0.3	37
0.2857142857142857	0.4	7
1.0	0.5	1
1.0	0.6	1
0.06060606060606061	0.0	297
0.12096774193548387	0.1	248
0.14583333333333334	0.2	96
0.26666666666666666	0.3	30
0.42857142857142855	0.4	7
1.0	0.5	2
0.06802721088435375	0.0	294
0.09871244635193133	0.1	233
0.17307692307692307	0.2	104
0.1891891891891892	0.3	37
0.5	0.4	6
0.5	0.5	4
1.0	0.6	2
0.06209150326797386	0.0	306
0.10683760683760683	0.1	234
0.13978494623655913	0.2	93
0.4	0.3	35
0.0	0.4	8
1.0	0.5	3
1.0	0.6	1
0.08280254777070063	0.0	314
0.10245901639344263	0.1	244
0.12941176470588237	0.2	85
0.3225806451612903	0.3	31
0.5	0.4	4
0.5	0.5	2
0.06028368794326241	0.0	282
0.11244979919678715	0.1	249
0.15463917525773196	0.2	97
0.25	0.3	40
0.3333333333333333	0.4	9
0.6666666666666666	0.5	3
0.05755395683453238	0.0	278
0.10852713178294573	0.1	258
0.2	0.2	95
0.1388888888888889	0.3	36
0.375	0.4	8
0.6666666666666666	0.5	3
1.0	0.6	2
0.07342657342657342	0.0	286
0.10699588477366255	0.1	243
0.14018691588785046	0.2	107
0.21212121212121213	0.3	33
0.42857142857142855	0.4	7
0.5	0.5	2
1.0	0.6	2
0.06430868167202572	0.0	311
0.11203319502074689	0.1	241
0.16853932584269662	0.2	89
0.26666666666666666	0.3	30
0.3333333333333333	0.4	3
0.6666666666666666	0.5	6
0.07394366197183098	0.0	284
0.10743801652892562	0.1	242
0.11607142857142858	0.2	112
0.34375	0.3	32
0.16666666666666666	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	1
0.05755395683453238	0.0	278
0.13147410358565736	0.1	251
0.1188118811881188	0.2	101
0.21052631578947367	0.3	38
0.2857142857142857	0.4	7
0.8	0.5	5
0.06884057971014493	0.0	276
0.0984251968503937	0.1	254
0.17475728155339806	0.2	103
0.22857142857142856	0.3	35
0.2857142857142857	0.4	7
0.6	0.5	5
0.05956112852664577	0.0	319
0.11864406779661017	0.1	236
0.17582417582417584	0.2	91
0.24	0.3	25
0.5714285714285714	0.4	7
1.0	0.5	2
0.0781758957654723	0.0	307
0.09417040358744394	0.1	223
0.15	0.2	100
0.2702702702702703	0.3	37
0.25	0.4	8
0.6666666666666666	0.5	3
0.5	0.6	2
0.06440677966101695	0.0	295
0.10655737704918032	0.1	244
0.16304347826086957	0.2	92
0.275	0.3	40
0.2	0.4	5
0.75	0.5	4
0.06164383561643835	0.0	292
0.12156862745098039	0.1	255
0.11827956989247312	0.2	93
0.3	0.3	30
0.4	0.4	5
0.6666666666666666	0.5	3
1.0	0.6	2
0.07666666666666666	0.0	300
0.10504201680672269	0.1	238
0.12631578947368421	0.2	95
0.2857142857142857	0.3	35
0.3333333333333333	0.4	9
0.5	0.5	2
1.0	0.6	1
0.056140350877192984	0.0	285
0.12301587301587301	0.1	252
0.13541666666666666	0.2	96
0.2222222222222222	0.3	36
0.5	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	2
0.06484641638225255	0.0	293
0.10300429184549356	0.1	233
0.15384615384615385	0.2	104
0.24324324324324326	0.3	37
0.42857142857142855	0.4	7
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.0627062706270627	0.0	303
0.11440677966101695	0.1	236
0.18478260869565216	0.2	92
0.17142857142857143	0.3	35
0.4166666666666667	0.4	12
0.5	0.5	2
0.06228373702422145	0.0	289
0.11153846153846154	0.1	260
0.17525773195876287	0.2	97
0.20833333333333334	0.3	24
0.5	0.4	6
1.0	0.5	1
0.6666666666666666	0.6	3
0.059027777777777776	0.0	288
0.1062992125984252	0.1	254
0.18681318681318682	0.2	91
0.20588235294117646	0.3	34
0.5	0.4	8
0.6	0.5	5
0.07395498392282958	0.0	311
0.11158798283261803	0.1	233
0.13978494623655913	0.2	93
0.2647058823529412	0.3	34
0.16666666666666666	0.4	6
1.0	0.5	3
0.0627177700348432	0.0	287
0.11764705882352941	0.1	238
0.14	0.2	100
0.21428571428571427	0.3	42
0.2222222222222222	0.4	9
1.0	0.5	3
1.0	0.6	1
0.06535947712418301	0.0	306
0.10655737704918032	0.1	244
0.1686746987951807	0.2	83
0.2571428571428571	0.3	35
0.3333333333333333	0.4	6
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.06885245901639345	0.0	305
0.10887096774193548	0.1	248
0.13953488372093023	0.2	86
0.26666666666666666	0.3	30
0.6666666666666666	0.4	6
0.5	0.5	2
0.6666666666666666	0.6	3
0.06405693950177936	0.0	281
0.11836734693877551	0.1	245
0.13513513513513514	0.2	111
0.25	0.3	32
0.14285714285714285	0.4	7
1.0	0.5	3
1.0	0.6	1
0.07042253521126761	0.0	284
0.11068702290076336	0.1	262
0.14	0.2	100
0.32	0.3	25
0.0	0.4	4
0.8	0.5	5
0.06802721088435375	0.0	294
0.1	0.1	230
0.16666666666666666	0.2	102
0.23255813953488372	0.3	43
0.14285714285714285	0.4	7
1.0	0.5	3
1.0	0.6	1
0.06159420289855073	0.0	276
0.125	0.1	264
0.11702127659574468	0.2	94
0.23529411764705882	0.3	34
0.3333333333333333	0.4	9
1.0	0.5	2
1.0	0.6	1
0.08637873754152824	0.0	301
0.08979591836734693	0.1	245
0.14130434782608695	0.2	92
0.29411764705882354	0.3	34
0.42857142857142855	0.4	7
1.0	0.5	1
0.07236842105263158	0.0	304
0.10344827586206896	0.1	232
0.16666666666666666	0.2	102
0.24242424242424243	0.3	33
0.16666666666666666	0.4	6
1.0	0.5	3
0.06375838926174497	0.0	298
