Actual Deterioration	Estimated Deterioration	Counts
0.35802469135802467	0.4	81
0.45454545454545453	0.5	44
0.6111111111111112	0.6	18
0.9230769230769231	0.7	13
0.75	0.8	4
1.0	0.9	1
0.1875	0.0	48
0.18705035971223022	0.1	139
0.25842696629213485	0.2	178
0.32	0.3	150
0.40217391304347827	0.4	92
0.5	0.5	36
0.6875	0.6	16
0.75	0.7	16
0.8	0.8	5
0.17647058823529413	0.0	51
0.17355371900826447	0.1	121
0.26627218934911245	0.2	169
0.3333333333333333	0.3	174
0.3253012048192771	0.4	83
0.6	0.5	40
0.5	0.6	22
0.7272727272727273	0.7	11
1.0	0.8	7
0.5	0.9	2
0.15789473684210525	0.0	57
0.17073170731707318	0.1	123
0.2647058823529412	0.2	170
0.31125827814569534	0.3	151
0.3780487804878049	0.4	82
0.5094339622641509	0.5	53
0.6206896551724138	0.6	29
0.8461538461538461	0.7	13
1.0	0.8	2
0.17543859649122806	0.0	57
0.17518248175182483	0.1	137
0.29508196721311475	0.2	183
0.3357142857142857	0.3	140
0.33695652173913043	0.4	92
0.5161290322580645	0.5	31
0.6666666666666666	0.6	21
0.7692307692307693	0.7	13
0.8333333333333334	0.8	6
0.1875	0.0	48
0.1732283464566929	0.1	127
0.25654450261780104	0.2	191
0.31645569620253167	0.3	158
0.379746835443038	0.4	79
0.5526315789473685	0.5	38
0.7222222222222222	0.6	18
0.7894736842105263	0.7	19
1.0	0.8	2
0.20408163265306123	0.0	49
0.20967741935483872	0.1	124
0.23952095808383234	0.2	167
0.32947976878612717	0.3	173
0.38095238095238093	0.4	84
0.4888888888888889	0.5	45
0.4375	0.6	16
0.75	0.7	16
0.8333333333333334	0.8	6
0.16666666666666666	0.0	54
0.1925925925925926	0.1	135
0.23076923076923078	0.2	143
0.35625	0.3	160
0.3333333333333333	0.4	90
0.44680851063829785	0.5	47
0.6	0.6	30
0.8	0.7	15
0.8333333333333334	0.8	6
0.20754716981132076	0.0	53
0.1796875	0.1	128
0.23295454545454544	0.2	176
0.35947712418300654	0.3	153
0.34831460674157305	0.4	89
0.5384615384615384	0.5	39
0.5454545454545454	0.6	22
0.8571428571428571	0.7	14
0.8333333333333334	0.8	6
0.16666666666666666	0.0	54
0.2052980132450331	0.1	151
0.26881720430107525	0.2	186
0.3333333333333333	0.3	135
0.34177215189873417	0.4	79
0.6	0.5	35
0.5652173913043478	0.6	23
0.9230769230769231	0.7	13
0.75	0.8	4
0.16666666666666666	0.0	48
0.22602739726027396	0.1	146
0.2265193370165746	0.2	181
0.3081761006289308	0.3	159
0.4647887323943662	0.4	71
0.5789473684210527	0.5	38
0.5263157894736842	0.6	19
0.8461538461538461	0.7	13
0.8	0.8	5
0.16981132075471697	0.0	53
0.16666666666666666	0.1	120
0.27071823204419887	0.2	181
0.3076923076923077	0.3	156
0.37894736842105264	0.4	95
0.5862068965517241	0.5	29
0.5769230769230769	0.6	26
0.8571428571428571	0.7	14
0.8333333333333334	0.8	6
0.18333333333333332	0.0	60
0.19863013698630136	0.1	146
0.26436781609195403	0.2	174
0.35507246376811596	0.3	138
0.29411764705882354	0.4	85
0.5675675675675675	0.5	37
0.6666666666666666	0.6	21
0.8666666666666667	0.7	15
0.75	0.8	4
0.17777777777777778	0.0	45
0.17054263565891473	0.1	129
0.2802197802197802	0.2	182
0.31125827814569534	0.3	151
0.36046511627906974	0.4	86
0.4864864864864865	0.5	37
0.6451612903225806	0.6	31
0.6923076923076923	0.7	13
0.8	0.8	5
1.0	0.9	1
0.19148936170212766	0.0	47
0.22556390977443608	0.1	133
0.2571428571428571	0.2	175
0.29936305732484075	0.3	157
0.37777777777777777	0.4	90
0.47619047619047616	0.5	42
0.631578947368421	0.6	19
0.8461538461538461	0.7	13
0.75	0.8	4
0.16666666666666666	0.0	54
0.17777777777777778	0.1	135
0.25925925925925924	0.2	189
0.3591549295774648	0.3	142
0.34065934065934067	0.4	91
0.6451612903225806	0.5	31
0.6666666666666666	0.6	27
0.8571428571428571	0.7	7
0.75	0.8	4
0.18571428571428572	0.0	70
0.2125984251968504	0.1	127
0.24598930481283424	0.2	187
0.3230769230769231	0.3	130
0.4	0.4	90
0.4722222222222222	0.5	36
0.6842105263157895	0.6	19
0.7857142857142857	0.7	14
0.8	0.8	5
1.0	0.9	2
0.19148936170212766	0.0	47
0.1721311475409836	0.1	122
0.24864864864864866	0.2	185
0.3353658536585366	0.3	164
0.34615384615384615	0.4	78
0.5555555555555556	0.5	45
0.6470588235294118	0.6	17
0.6666666666666666	0.7	12
1.0	0.8	8
0.5	0.9	2
0.17307692307692307	0.0	52
0.17164179104477612	0.1	134
0.26436781609195403	0.2	174
0.3581081081081081	0.3	148
0.3684210526315789	0.4	95
0.4857142857142857	0.5	35
0.5	0.6	24
0.9090909090909091	0.7	11
0.8571428571428571	0.8	7
0.17307692307692307	0.0	52
0.20610687022900764	0.1	131
0.25149700598802394	0.2	167
0.3488372093023256	0.3	172
0.273972602739726	0.4	73
0.6	0.5	40
0.5	0.6	24
0.8235294117647058	0.7	17
0.75	0.8	4
0.19047619047619047	0.0	63
0.13513513513513514	0.1	148
0.3021978021978022	0.2	182
0.34532374100719426	0.3	139
0.410958904109589	0.4	73
0.45714285714285713	0.5	35
0.6190476190476191	0.6	21
0.9285714285714286	0.7	14
0.8	0.8	5
0.2222222222222222	0.0	45
0.19402985074626866	0.1	134
0.2823529411764706	0.2	170
0.30434782608695654	0.3	161
0.3409090909090909	0.4	88
0.5121951219512195	0.5	41
0.5454545454545454	0.6	22
0.8125	0.7	16
0.6666666666666666	0.8	3
0.22	0.0	50
0.15384615384615385	0.1	130
0.23728813559322035	0.2	177
0.35668789808917195	0.3	157
0.3333333333333333	0.4	78
0.6	0.5	45
0.4782608695652174	0.6	23
0.9375	0.7	16
0.75	0.8	4
0.22727272727272727	0.0	44
0.1791044776119403	0.1	134
0.2608695652173913	0.2	184
0.32653061224489793	0.3	147
0.3402061855670103	0.4	97
0.575	0.5	40
0.6818181818181818	0.6	22
0.8571428571428571	0.7	7
0.75	0.8	4
1.0	0.9	1
0.18518518518518517	0.0	54
0.17886178861788618	0.1	123
0.27647058823529413	0.2	170
0.30246913580246915	0.3	162
0.3978494623655914	0.4	93
0.39473684210526316	0.5	38
0.75	0.6	20
0.8125	0.7	16
0.75	0.8	4
0.21818181818181817	0.0	55
0.11940298507462686	0.1	134
0.28994082840236685	0.2	169
0.3503184713375796	0.3	157
0.35555555555555557	0.4	90
0.5454545454545454	0.5	44
0.6	0.6	15
0.9090909090909091	0.7	11
0.8	0.8	5
0.18867924528301888	0.0	53
0.18705035971223022	0.1	139
0.26136363636363635	0.2	176
0.31125827814569534	0.3	151
0.3953488372093023	0.4	86
0.627906976744186	0.5	43
0.5	0.6	16
0.8461538461538461	0.7	13
0.6666666666666666	0.8	3
0.16666666666666666	0.0	54
0.2047244094488189	0.1	127
0.25146198830409355	0.2	171
0.33548387096774196	0.3	155
0.3617021276595745	0.4	94
0.45	0.5	40
0.6666666666666666	0.6	18
0.75	0.7	12
0.8888888888888888	0.8	9
0.17777777777777778	0.0	45
0.18571428571428572	0.1	140
0.2857142857142857	0.2	168
0.33125	0.3	160
0.27380952380952384	0.4	84
0.6122448979591837	0.5	49
0.42857142857142855	0.6	14
0.7777777777777778	0.7	9
1.0	0.8	9
0.5	0.9	2
0.21153846153846154	0.0	52
0.19083969465648856	0.1	131
0.28342245989304815	0.2	187
0.3006535947712418	0.3	153
0.35526315789473684	0.4	76
0.5555555555555556	0.5	45
0.5	0.6	16
0.8666666666666667	0.7	15
0.6	0.8	5
0.17647058823529413	0.0	51
0.21367521367521367	0.1	117
0.22435897435897437	0.2	156
0.3583815028901734	0.3	173
0.27956989247311825	0.4	93
0.5454545454545454	0.5	44
0.52	0.6	25
0.75	0.7	12
0.875	0.8	8
1.0	0.9	1
0.175	0.0	40
0.16393442622950818	0.1	122
0.2556818181818182	0.2	176
0.33125	0.3	160
0.35714285714285715	0.4	98
0.4772727272727273	0.5	44
0.7391304347826086	0.6	23
0.7692307692307693	0.7	13
0.75	0.8	4
0.2127659574468085	0.0	47
0.18115942028985507	0.1	138
0.27647058823529413	0.2	170
0.31543624161073824	0.3	149
0.3333333333333333	0.4	87
0.5098039215686274	0.5	51
0.5882352941176471	0.6	17
0.7692307692307693	0.7	13
0.8571428571428571	0.8	7
1.0	0.9	1
0.18867924528301888	0.0	53
0.16911764705882354	0.1	136
0.2857142857142857	0.2	175
0.32894736842105265	0.3	152
0.3488372093023256	0.4	86
0.5555555555555556	0.5	36
0.5	0.6	22
0.8571428571428571	0.7	14
0.8	0.8	5
1.0	0.9	1
0.2	0.0	55
0.16153846153846155	0.1	130
0.24043715846994534	0.2	183
0.3469387755102041	0.3	147
0.4444444444444444	0.4	81
0.4666666666666667	0.5	45
0.5789473684210527	0.6	19
0.7692307692307693	0.7	13
0.8571428571428571	0.8	7
0.20689655172413793	0.0	58
0.16153846153846155	0.1	130
0.2887700534759358	0.2	187
0.3082191780821918	0.3	146
0.35714285714285715	0.4	84
0.5581395348837209	0.5	43
0.7142857142857143	0.6	14
0.8333333333333334	0.7	12
0.8333333333333334	0.8	6
0.19607843137254902	0.0	51
0.16083916083916083	0.1	143
0.27586206896551724	0.2	174
0.3333333333333333	0.3	153
0.37349397590361444	0.4	83
0.5806451612903226	0.5	31
0.5769230769230769	0.6	26
0.8	0.7	15
0.75	0.8	4
0.2	0.0	45
0.16666666666666666	0.1	126
0.24571428571428572	0.2	175
0.35172413793103446	0.3	145
0.3673469387755102	0.4	98
0.48148148148148145	0.5	54
0.6521739130434783	0.6	23
0.6363636363636364	0.7	11
1.0	0.8	3
0.17857142857142858	0.0	56
0.1984126984126984	0.1	126
0.2459016393442623	0.2	183
0.29936305732484075	0.3	157
0.4444444444444444	0.4	72
0.5217391304347826	0.5	46
0.6666666666666666	0.6	27
0.7777777777777778	0.7	9
0.75	0.8	4
0.18518518518518517	0.0	54
0.1986754966887417	0.1	151
0.2598870056497175	0.2	177
0.3181818181818182	0.3	154
0.3684210526315789	0.4	76
0.7142857142857143	0.5	35
0.5625	0.6	16
0.8	0.7	10
0.8571428571428571	0.8	7
0.17307692307692307	0.0	52
0.20512820512820512	0.1	117
0.24607329842931938	0.2	191
0.33112582781456956	0.3	151
0.38636363636363635	0.4	88
0.4634146341463415	0.5	41
0.6896551724137931	0.6	29
0.6666666666666666	0.7	9
1.0	0.8	2
0.17307692307692307	0.0	52
0.1897810218978102	0.1	137
0.2712765957446808	0.2	188
0.35374149659863946	0.3	147
0.2987012987012987	0.4	77
0.5609756097560976	0.5	41
0.5909090909090909	0.6	22
0.8888888888888888	0.7	9
0.8571428571428571	0.8	7
0.16666666666666666	0.0	54
0.19491525423728814	0.1	118
0.2247191011235955	0.2	178
0.3419354838709677	0.3	155
0.3409090909090909	0.4	88
0.5454545454545454	0.5	44
0.7096774193548387	0.6	31
0.8181818181818182	0.7	11
1.0	0.8	1
0.21666666666666667	0.0	60
0.19658119658119658	0.1	117
0.22905027932960895	0.2	179
0.34810126582278483	0.3	158
0.3626373626373626	0.4	91
0.5641025641025641	0.5	39
0.55	0.6	20
0.8181818181818182	0.7	11
0.8	0.8	5
0.1864406779661017	0.0	59
0.1652892561983471	0.1	121
0.265625	0.2	192
0.31386861313868614	0.3	137
0.3958333333333333	0.4	96
0.55	0.5	40
0.6666666666666666	0.6	15
0.7272727272727273	0.7	11
0.8888888888888888	0.8	9
0.18604651162790697	0.0	43
0.16666666666666666	0.1	126
0.29411764705882354	0.2	187
0.3103448275862069	0.3	145
0.30927835051546393	0.4	97
0.5714285714285714	0.5	42
0.65	0.6	20
0.7333333333333333	0.7	15
0.8	0.8	5
0.14285714285714285	0.0	56
0.17647058823529413	0.1	136
0.27472527472527475	0.2	182
0.3284671532846715	0.3	137
0.40476190476190477	0.4	84
0.47368421052631576	0.5	38
0.5757575757575758	0.6	33
1.0	0.7	8
0.8333333333333334	0.8	6
0.24	0.0	50
0.15671641791044777	0.1	134
0.24571428571428572	0.2	175
0.3509933774834437	0.3	151
0.37349397590361444	0.4	83
0.5098039215686274	0.5	51
0.5	0.6	12
0.7647058823529411	0.7	17
0.8571428571428571	0.8	7
0.14583333333333334	0.0	48
0.1865671641791045	0.1	134
0.28415300546448086	0.2	183
0.33986928104575165	0.3	153
0.35714285714285715	0.4	84
0.4634146341463415	0.5	41
0.6521739130434783	0.6	23
0.8181818181818182	0.7	11
0.6666666666666666	0.8	3
0.1896551724137931	0.0	58
0.15503875968992248	0.1	129
0.2914285714285714	0.2	175
0.3333333333333333	0.3	150
0.37349397590361444	0.4	83
0.5102040816326531	0.5	49
0.4444444444444444	0.6	18
0.8571428571428571	0.7	14
0.75	0.8	4
0.18604651162790697	0.0	43
0.1951219512195122	0.1	123
0.245	0.2	200
0.33125	0.3	160
0.375	0.4	80
0.6111111111111112	0.5	36
0.47368421052631576	0.6	19
0.8333333333333334	0.7	12
0.8333333333333334	0.8	6
1.0	0.9	1
0.18518518518518517	0.0	54
0.18181818181818182	0.1	132
0.2611111111111111	0.2	180
0.34	0.3	150
0.35714285714285715	0.4	84
0.48717948717948717	0.5	39
0.631578947368421	0.6	19
0.8333333333333334	0.7	12
0.8333333333333334	0.8	6
0.75	0.9	4
0.12698412698412698	0.0	63
0.2014388489208633	0.1	139
0.2694610778443114	0.2	167
0.3448275862068966	0.3	145
0.36363636363636365	0.4	88
0.5227272727272727	0.5	44
0.5384615384615384	0.6	13
0.8888888888888888	0.7	18
0.6666666666666666	0.8	3
0.1836734693877551	0.0	49
0.19230769230769232	0.1	130
0.27058823529411763	0.2	170
0.29931972789115646	0.3	147
0.3541666666666667	0.4	96
0.5227272727272727	0.5	44
0.5454545454545454	0.6	22
0.8	0.7	10
0.8888888888888888	0.8	9
0.6666666666666666	0.9	3
0.17647058823529413	0.0	51
0.18018018018018017	0.1	111
0.23636363636363636	0.2	165
0.31333333333333335	0.3	150
0.36363636363636365	0.4	110
0.5454545454545454	0.5	55
0.6	0.6	20
0.7857142857142857	0.7	14
0.75	0.8	4
0.20634920634920634	0.0	63
0.20422535211267606	0.1	142
0.30057803468208094	0.2	173
0.28378378378378377	0.3	148
0.3625	0.4	80
0.5294117647058824	0.5	34
0.6111111111111112	0.6	18
0.7647058823529411	0.7	17
0.8	0.8	5
0.14035087719298245	0.0	57
0.18461538461538463	0.1	130
0.27058823529411763	0.2	170
0.35374149659863946	0.3	147
0.3333333333333333	0.4	93
0.5777777777777777	0.5	45
0.4782608695652174	0.6	23
0.9	0.7	10
0.8	0.8	5
0.23404255319148937	0.0	47
0.19047619047619047	0.1	126
0.24210526315789474	0.2	190
0.3402777777777778	0.3	144
0.3409090909090909	0.4	88
0.4791666666666667	0.5	48
0.7	0.6	20
0.8571428571428571	0.7	14
0.6666666666666666	0.8	3
0.17391304347826086	0.0	46
0.1896551724137931	0.1	116
0.23976608187134502	0.2	171
0.34177215189873417	0.3	158
0.34615384615384615	0.4	104
0.5365853658536586	0.5	41
0.5217391304347826	0.6	23
0.7333333333333333	0.7	15
0.8333333333333334	0.8	6
0.18518518518518517	0.0	54
0.20491803278688525	0.1	122
0.2471264367816092	0.2	174
0.34810126582278483	0.3	158
0.3263157894736842	0.4	95
0.5405405405405406	0.5	37
0.55	0.6	20
0.7272727272727273	0.7	11
0.875	0.8	8
1.0	0.9	1
0.18032786885245902	0.0	61
0.168141592920354	0.1	113
0.21195652173913043	0.2	184
0.3581081081081081	0.3	148
0.4222222222222222	0.4	90
0.5116279069767442	0.5	43
0.6190476190476191	0.6	21
0.8	0.7	15
0.8	0.8	5
0.20454545454545456	0.0	44
0.1791044776119403	0.1	134
0.23626373626373626	0.2	182
0.3924050632911392	0.3	158
0.31521739130434784	0.4	92
0.5294117647058824	0.5	34
0.6190476190476191	0.6	21
0.9090909090909091	0.7	11
0.75	0.8	4
0.1746031746031746	0.0	63
0.2074074074074074	0.1	135
0.2698412698412698	0.2	189
0.31386861313868614	0.3	137
0.3707865168539326	0.4	89
0.5625	0.5	32
0.6153846153846154	0.6	13
1.0	0.7	7
0.7692307692307693	0.8	13
1.0	0.9	2
0.16666666666666666	0.0	54
0.2033898305084746	0.1	118
0.24157303370786518	0.2	178
0.3374233128834356	0.3	163
0.3875	0.4	80
0.48	0.5	50
0.5625	0.6	16
0.7647058823529411	0.7	17
0.75	0.8	4
0.1875	0.0	48
0.15833333333333333	0.1	120
0.2833333333333333	0.2	180
0.2903225806451613	0.3	155
0.4329896907216495	0.4	97
0.4222222222222222	0.5	45
0.5625	0.6	16
0.9285714285714286	0.7	14
0.8	0.8	5
0.1836734693877551	0.0	49
0.18796992481203006	0.1	133
0.2962962962962963	0.2	189
0.29333333333333333	0.3	150
0.35802469135802467	0.4	81
0.5	0.5	48
0.7894736842105263	0.6	19
0.8	0.7	10
1.0	0.8	1
0.17777777777777778	0.0	45
0.1721311475409836	0.1	122
0.26229508196721313	0.2	183
0.3424657534246575	0.3	146
0.3163265306122449	0.4	98
0.5238095238095238	0.5	42
0.6153846153846154	0.6	26
0.7777777777777778	0.7	9
1.0	0.8	7
0.5	0.9	2
0.16129032258064516	0.0	62
0.1693548387096774	0.1	124
0.2756756756756757	0.2	185
0.31543624161073824	0.3	149
0.3974358974358974	0.4	78
0.5238095238095238	0.5	42
0.68	0.6	25
0.8181818181818182	0.7	11
0.75	0.8	4
0.18181818181818182	0.0	44
0.16153846153846155	0.1	130
0.2647058823529412	0.2	170
0.31213872832369943	0.3	173
0.4457831325301205	0.4	83
0.475	0.5	40
0.3888888888888889	0.6	18
0.9333333333333333	0.7	15
0.8571428571428571	0.8	7
0.14285714285714285	0.0	56
0.2116788321167883	0.1	137
0.25961538461538464	0.2	208
0.3611111111111111	0.3	144
0.3287671232876712	0.4	73
0.6333333333333333	0.5	30
0.7368421052631579	0.6	19
0.8	0.7	10
1.0	0.8	3
0.19298245614035087	0.0	57
0.144	0.1	125
0.3090909090909091	0.2	165
0.2913907284768212	0.3	151
0.3595505617977528	0.4	89
0.5087719298245614	0.5	57
0.6875	0.6	16
0.7142857142857143	0.7	14
0.8333333333333334	0.8	6
0.19230769230769232	0.0	52
0.1721311475409836	0.1	122
0.26436781609195403	0.2	174
0.31788079470198677	0.3	151
0.3804347826086957	0.4	92
0.4375	0.5	48
0.6896551724137931	0.6	29
0.8571428571428571	0.7	7
0.8	0.8	5
0.19642857142857142	0.0	56
0.2	0.1	140
0.24861878453038674	0.2	181
0.3057324840764331	0.3	157
0.390625	0.4	64
0.6	0.5	45
0.6111111111111112	0.6	18
0.8333333333333334	0.7	12
0.8333333333333334	0.8	6
1.0	0.9	1
0.18181818181818182	0.0	44
0.1917808219178082	0.1	146
0.28901734104046245	0.2	173
0.31788079470198677	0.3	151
0.3076923076923077	0.4	91
0.5116279069767442	0.5	43
0.9333333333333333	0.6	15
0.75	0.7	12
0.8	0.8	5
0.171875	0.0	64
0.16793893129770993	0.1	131
0.25443786982248523	0.2	169
0.3509933774834437	0.3	151
0.3670886075949367	0.4	79
0.5471698113207547	0.5	53
0.5882352941176471	0.6	17
0.875	0.7	8
0.875	0.8	8
0.21818181818181817	0.0	55
0.11678832116788321	0.1	137
0.3048780487804878	0.2	164
0.31176470588235294	0.3	170
0.4025974025974026	0.4	77
0.5	0.5	38
0.7222222222222222	0.6	18
0.7272727272727273	0.7	11
1.0	0.8	8
0.5	0.9	2
0.20833333333333334	0.0	48
0.17518248175182483	0.1	137
0.22777777777777777	0.2	180
0.3581081081081081	0.3	148
0.3695652173913043	0.4	92
0.6216216216216216	0.5	37
0.5909090909090909	0.6	22
0.8181818181818182	0.7	11
0.8	0.8	5
0.16981132075471697	0.0	53
0.19727891156462585	0.1	147
0.26857142857142857	0.2	175
0.32450331125827814	0.3	151
0.3780487804878049	0.4	82
0.53125	0.5	32
0.65	0.6	20
0.75	0.7	12
0.8333333333333334	0.8	6
1.0	0.9	2
0.16666666666666666	0.0	48
0.1796875	0.1	128
0.23163841807909605	0.2	177
0.3563218390804598	0.3	174
0.35714285714285715	0.4	70
0.525	0.5	40
0.6	0.6	20
0.8	0.7	15
0.875	0.8	8
0.14285714285714285	0.0	63
0.17692307692307693	0.1	130
0.288135593220339	0.2	177
0.3129251700680272	0.3	147
0.4125	0.4	80
0.4897959183673469	0.5	49
0.68	0.6	25
1.0	0.7	6
0.6666666666666666	0.8	3
0.16393442622950818	0.0	61
0.18439716312056736	0.1	141
0.26011560693641617	0.2	173
0.348993288590604	0.3	149
0.3684210526315789	0.4	76
0.5121951219512195	0.5	41
0.7083333333333334	0.6	24
0.8181818181818182	0.7	11
0.75	0.8	4
0.16666666666666666	0.0	48
0.1875	0.1	128
0.2896174863387978	0.2	183
0.3197278911564626	0.3	147
0.3333333333333333	0.4	96
0.5	0.5	38
0.5454545454545454	0.6	22
0.9230769230769231	0.7	13
0.8	0.8	5
0.25	0.0	44
0.16546762589928057	0.1	139
0.27325581395348836	0.2	172
0.310126582278481	0.3	158
0.35365853658536583	0.4	82
0.5	0.5	48
0.5625	0.6	16
0.9230769230769231	0.7	13
0.875	0.8	8
0.1702127659574468	0.0	47
0.18115942028985507	0.1	138
0.24431818181818182	0.2	176
0.3660130718954248	0.3	153
0.3048780487804878	0.4	82
0.574468085106383	0.5	47
0.6842105263157895	0.6	19
0.7692307692307693	0.7	13
0.75	0.8	4
1.0	0.9	1
0.1320754716981132	0.0	53
0.1951219512195122	0.1	123
0.24293785310734464	0.2	177
0.35	0.3	140
0.31958762886597936	0.4	97
0.5555555555555556	0.5	45
0.6538461538461539	0.6	26
0.7272727272727273	0.7	11
0.8571428571428571	0.8	7
1.0	0.9	1
0.17647058823529413	0.0	51
0.1702127659574468	0.1	141
0.2824858757062147	0.2	177
0.3055555555555556	0.3	144
0.3815789473684211	0.4	76
0.5434782608695652	0.5	46
0.5769230769230769	0.6	26
0.7692307692307693	0.7	13
0.8333333333333334	0.8	6
0.16326530612244897	0.0	49
0.18461538461538463	0.1	130
0.23529411764705882	0.2	170
0.3673469387755102	0.3	147
0.3333333333333333	0.4	93
0.5238095238095238	0.5	42
0.5862068965517241	0.6	29
0.7333333333333333	0.7	15
0.8	0.8	5
0.18181818181818182	0.0	55
0.1864406779661017	0.1	118
0.25142857142857145	0.2	175
0.3431952662721893	0.3	169
0.36470588235294116	0.4	85
0.4634146341463415	0.5	41
0.6153846153846154	0.6	13
0.7333333333333333	0.7	15
0.875	0.8	8
1.0	0.9	1
0.20689655172413793	0.0	58
0.140625	0.1	128
0.281767955801105	0.2	181
0.3435114503816794	0.3	131
0.3404255319148936	0.4	94
0.5238095238095238	0.5	42
0.5454545454545454	0.6	22
0.8	0.7	15
0.7777777777777778	0.8	9
0.18	0.0	50
0.16393442622950818	0.1	122
0.27979274611398963	0.2	193
0.32666666666666666	0.3	150
0.3763440860215054	0.4	93
0.5277777777777778	0.5	36
0.6428571428571429	0.6	14
0.7058823529411765	0.7	17
0.8	0.8	5
0.15217391304347827	0.0	46
0.21311475409836064	0.1	122
0.25888324873096447	0.2	197
0.3125	0.3	144
0.35051546391752575	0.4	97
0.5	0.5	36
0.8235294117647058	0.6	17
0.7333333333333333	0.7	15
0.8333333333333334	0.8	6
0.22033898305084745	0.0	59
0.18548387096774194	0.1	124
0.28160919540229884	0.2	174
0.30405405405405406	0.3	148
0.30434782608695654	0.4	92
0.6097560975609756	0.5	41
0.5217391304347826	0.6	23
0.875	0.7	16
0.6666666666666666	0.8	3
0.16666666666666666	0.0	54
0.18487394957983194	0.1	119
0.2824858757062147	0.2	177
0.27702702702702703	0.3	148
0.3595505617977528	0.4	89
0.5454545454545454	0.5	55
0.6111111111111112	0.6	18
0.8	0.7	15
0.8	0.8	5
0.1724137931034483	0.0	58
0.16428571428571428	0.1	140
0.26373626373626374	0.2	182
0.3597122302158273	0.3	139
0.38823529411764707	0.4	85
0.46875	0.5	32
0.6086956521739131	0.6	23
0.8571428571428571	0.7	14
0.8571428571428571	0.8	7
0.18867924528301888	0.0	53
0.19117647058823528	0.1	136
0.29444444444444445	0.2	180
0.28378378378378377	0.3	148
0.3974358974358974	0.4	78
0.48	0.5	50
0.6428571428571429	0.6	14
0.6923076923076923	0.7	13
1.0	0.8	6
0.5	0.9	2
0.16279069767441862	0.0	43
0.16	0.1	125
0.2616279069767442	0.2	172
0.34	0.3	150
0.3617021276595745	0.4	94
0.4339622641509434	0.5	53
0.6363636363636364	0.6	22
0.8235294117647058	0.7	17
0.75	0.8	4
0.19047619047619047	0.0	42
0.168	0.1	125
0.23270440251572327	0.2	159
0.30113636363636365	0.3	176
0.43333333333333335	0.4	90
0.5333333333333333	0.5	45
0.5	0.6	22
0.875	0.7	16
1.0	0.8	3
0.5	0.9	2
0.22448979591836735	0.0	49
0.16793893129770993	0.1	131
0.22424242424242424	0.2	165
0.31724137931034485	0.3	145
0.38144329896907214	0.4	97
0.5192307692307693	0.5	52
0.7	0.6	20
0.7272727272727273	0.7	11
1.0	0.8	7
0.6666666666666666	0.9	3
0.16071428571428573	0.0	56
0.15873015873015872	0.1	126
0.25	0.2	180
0.375	0.3	160
0.34523809523809523	0.4	84
0.5675675675675675	0.5	37
0.6428571428571429	0.6	14
0.7647058823529411	0.7	17
0.8333333333333334	0.8	6
0.20408163265306123	0.0	49
0.18796992481203006	0.1	133
0.25153374233128833	0.2	163
0.3356164383561644	0.3	146
0.34285714285714286	0.4	105
0.47619047619047616	0.5	42
0.6111111111111112	0.6	18
0.7894736842105263	0.7	19
0.8	0.8	5
0.13953488372093023	0.0	43
0.18032786885245902	0.1	122
0.26900584795321636	0.2	171
0.33962264150943394	0.3	159
0.30434782608695654	0.4	92
0.5384615384615384	0.5	52
0.56	0.6	25
0.8333333333333334	0.7	12
0.75	0.8	4
0.2391304347826087	0.0	46
0.13709677419354838	0.1	124
0.27058823529411763	0.2	170
0.31125827814569534	0.3	151
0.38235294117647056	0.4	102
0.5	0.5	46
0.5909090909090909	0.6	22
0.8125	0.7	16
0.6666666666666666	0.8	3
0.13636363636363635	0.0	44
0.16964285714285715	0.1	112
0.26455026455026454	0.2	189
0.3448275862068966	0.3	145
0.33962264150943394	0.4	106
0.4583333333333333	0.5	48
0.6153846153846154	0.6	13
0.8888888888888888	0.7	18
0.8	0.8	5
0.20408163265306123	0.0	49
0.176	0.1	125
0.2865853658536585	0.2	164
0.28888888888888886	0.3	180
0.43333333333333335	0.4	90
0.4	0.5	35
0.65	0.6	20
0.7142857142857143	0.7	7
1.0	0.8	8
0.5	0.9	2
0.22448979591836735	0.0	49
0.168141592920354	0.1	113
0.2222222222222222	0.2	198
0.3184713375796178	0.3	157
0.43373493975903615	0.4	83
0.5777777777777777	0.5	45
0.625	0.6	16
0.7857142857142857	0.7	14
0.8	0.8	5
0.18181818181818182	0.0	55
0.2	0.1	125
0.22151898734177214	0.2	158
0.33146067415730335	0.3	178
0.4044943820224719	0.4	89
0.5135135135135135	0.5	37
0.65	0.6	20
0.8	0.7	15
0.6666666666666666	0.8	3
0.20833333333333334	0.0	48
0.16923076923076924	0.1	130
0.2781065088757396	0.2	169
0.30303030303030304	0.3	165
0.3488372093023256	0.4	86
0.5652173913043478	0.5	46
0.7692307692307693	0.6	13
0.625	0.7	16
0.8571428571428571	0.8	7
0.16071428571428573	0.0	56
0.2074074074074074	0.1	135
0.29310344827586204	0.2	174
0.2857142857142857	0.3	168
0.375	0.4	72
0.65625	0.5	32
0.55	0.6	20
0.625	0.7	16
0.8333333333333334	0.8	6
1.0	0.9	1
0.23076923076923078	0.0	52
0.15748031496062992	0.1	127
0.27807486631016043	0.2	187
0.32051282051282054	0.3	156
0.3625	0.4	80
0.5121951219512195	0.5	41
0.6666666666666666	0.6	24
0.9	0.7	10
0.6666666666666666	0.8	3
0.18	0.0	50
