	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
0	GO_Biological_Process_2023	Platelet Aggregation (GO:0070527)	8/35	6.447501965008088e-13	4.680886426595871e-10	0	0	86.69716775599129	2433.5819948701555	FGB;FGA;FGL1;FGG;FLNA;PPIA;VCL;ACTG1
1	GO_Biological_Process_2023	Homotypic Cell-Cell Adhesion (GO:0034109)	8/46	6.914303825417503e-12	2.5098922886265542e-09	0	0	61.56656346749226	1582.1023831296836	FGB;FGA;FGL1;FGG;FLNA;PPIA;VCL;ACTG1
2	GO_Biological_Process_2023	Blood Coagulation, Fibrin Clot Formation (GO:0072378)	5/14	1.350906624474393e-09	2.4518955234210237e-07	0	0	155.82942097026603	3182.4247752984525	FGB;FGA;FGG;FLNA;FBLN1
3	GO_Biological_Process_2023	Protein Activation Cascade (GO:0072376)	5/14	1.350906624474393e-09	2.4518955234210237e-07	0	0	155.82942097026603	3182.4247752984525	FGB;FGA;FGG;FLNA;FBLN1
4	GO_Biological_Process_2023	Negative Regulation Of Peptidase Activity (GO:0010466)	7/60	2.8346338681254092e-09	4.115888376518095e-07	0	0	38.035821711785616	748.5964358524916	CST3;SERPINA3;SERPINA1;SERPINA10;TIMP1;GAPDH;CTSB
5	GO_Biological_Process_2023	Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	6/51	3.8716443061892915e-08	4.6846896104890425e-06	0	0	37.864761904761906	646.2379460230701	FGB;FGA;FGG;FLNA;FBLN1;CALR
6	GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	6/66	1.8673001390966865e-07	1.660650598901408e-05	0	0	28.377142857142857	439.6641584387969	CST3;SERPINA3;SERPINA1;SERPINA10;TIMP1;GAPDH
7	GO_Biological_Process_2023	Cell-Matrix Adhesion (GO:0007160)	7/109	1.8859965610977674e-07	1.660650598901408e-05	0	0	19.714975845410628	305.2595746040176	FGB;FGA;VCAM1;FGL1;FGG;FBLN5;VCL
8	GO_Biological_Process_2023	Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	5/35	2.0586577672331506e-07	1.660650598901408e-05	0	0	46.69953051643193	718.9879075183374	FGB;FGA;FGG;FLNA;CALR
9	GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042)	4/23	1.6136315572905254e-06	0.00011714965105929214	0	0	58.20175438596491	776.2381539638832	FGB;FGA;FGG;ICAM1
10	GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	4/26	2.700892396995726e-06	0.000176213657243806	0	0	50.25757575757576	644.3990340090122	FGB;FGA;FGG;ICAM1
11	GO_Biological_Process_2023	Plasminogen Activation (GO:0031639)	3/8	2.9126224337819175e-06	0.000176213657243806	0	0	163.7178082191781	2086.8219539113043	FGB;FGA;FGG
12	GO_Biological_Process_2023	Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)	4/31	5.603320149244124e-06	0.00031292387910394106	0	0	40.94032921810699	495.0566532167629	FGB;FGA;FGG;ICAM1
13	GO_Biological_Process_2023	Regulation Of Endopeptidase Activity (GO:0052548)	5/69	6.445418627982183e-06	0.00033424099456536173	0	0	21.85299295774648	261.1900524423231	SERPINA3;SERPINA1;SERPINA10;TIMP1;GAPDH
14	GO_Biological_Process_2023	Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	5/71	7.423081149761205e-06	0.0003592771276484423	0	0	21.188647033717455	250.2573374239351	FGB;FGA;FGG;FLNA;CALR
15	GO_Biological_Process_2023	Fibrinolysis (GO:0042730)	3/12	1.131793592175856e-05	0.00048334243995274784	0	0	90.93607305936074	1035.6820158044331	FGB;FGA;FGG
16	GO_Biological_Process_2023	Positive Regulation Of Vasoconstriction (GO:0045907)	3/12	1.131793592175856e-05	0.00048334243995274784	0	0	90.93607305936074	1035.6820158044331	FGB;FGA;FGG
17	GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	4/38	1.2883018553222869e-05	0.0005196150816466557	0	0	32.5	365.9370164132717	FGB;FGA;FGG;ICAM1
18	GO_Biological_Process_2023	Retina Homeostasis (GO:0001895)	4/39	1.4314140579825352e-05	0.0005326344496205272	0	0	31.56984126984127	352.13830158110335	PIGR;LYZ;B2M;ACTG1
19	GO_Biological_Process_2023	Killing By Host Of Symbiont Cells (GO:0051873)	3/13	1.467312533389882e-05	0.0005326344496205272	0	0	81.83835616438355	910.8194076413552	CFHR2;GAPDH;CAMP
20	GO_Biological_Process_2023	Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)	3/14	1.862387600487297e-05	0.0006438539990256084	0	0	74.3947696139477	810.2383566518457	FGB;FGA;FGG
21	GO_Biological_Process_2023	Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)	4/43	2.123144935623196e-05	0.0007006378287556546	0	0	28.326210826210826	304.7907937318705	FGB;FGA;FGG;ICAM1
22	GO_Biological_Process_2023	Regulation Of Interleukin-1 Production (GO:0032652)	3/16	2.849581800417708e-05	0.0008994766900448939	0	0	62.943097997892515	658.7469304319062	ORM1;SAA1;ORM2
23	GO_Biological_Process_2023	Regulation Of Protein Secretion (GO:0050708)	5/102	4.333439916714072e-05	0.001310865574806	0	0	14.394511398286626	144.6153771372408	FGB;FGA;FGG;SAA1;PPIA
24	GO_Biological_Process_2023	Positive Regulation Of Hormone Secretion (GO:0046887)	3/19	4.8905112061063594e-05	0.0014202044542532	0	0	51.13356164383562	507.53274319226034	FGB;FGA;FGG
25	GO_Biological_Process_2023	Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	3/24	0.00010076409932582504	0.0027671630129805	0	0	38.94911937377691	358.4381679215377	FGB;FGA;FGG
26	GO_Biological_Process_2023	Response To Metal Ion (GO:0010038)	4/64	0.00010291102114390536	0.0027671630129805	0	0	18.392592592592592	168.87427081354542	FGB;FGA;FGG;CALM1
27	GO_Biological_Process_2023	Protein Localization To Cell Surface (GO:0034394)	3/26	0.000128734691875851	0.0032114129489083	0	0	35.55866587254318	318.52588541165494	FLNA;FBLN5;VCL
28	GO_Biological_Process_2023	Regulation Of Vasoconstriction (GO:0019229)	3/26	0.000128734691875851	0.0032114129489083	0	0	35.55866587254318	318.52588541165494	FGB;FGA;FGG
29	GO_Biological_Process_2023	Induction Of Bacterial Agglutination (GO:0043152)	2/5	0.0001414500157223739	0.0032114129489083	0	0	179.46846846846847	1590.7302830047636	FGB;FGA
30	GO_Biological_Process_2023	Negative Regulation Of Trophoblast Cell Migration (GO:1901164)	2/5	0.0001414500157223739	0.0032114129489083	0	0	179.46846846846847	1590.7302830047636	CALR;TIMP1
31	GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	4/70	0.00014597331585946896	0.0032114129489083	0	0	16.715488215488215	147.6326415038125	FGB;FGA;FGG;ICAM1
32	GO_Biological_Process_2023	Positive Regulation Of Protein Transport (GO:0051222)	4/70	0.00014597331585946896	0.0032114129489083	0	0	16.715488215488215	147.6326415038125	FGB;FGA;FGG;PPIA
33	GO_Biological_Process_2023	Positive Regulation Of Secretion By Cell (GO:1903532)	4/73	0.00017179762116378264	0.0036683844989678	0	0	15.986312399355878	138.58843386376168	FGB;FGA;FGG;PPIA
34	GO_Biological_Process_2023	Negative Regulation Of Blood Coagulation (GO:0030195)	3/30	0.0001988401004667768	0.0040488590586135	0	0	30.28462709284627	258.11616658083483	FGB;FGA;FGG
35	GO_Biological_Process_2023	Positive Regulation Of Protein Secretion (GO:0050714)	4/76	0.00020076987067505097	0.0040488590586135	0	0	15.317901234567902	130.40667328329846	FGB;FGA;FGG;PPIA
36	GO_Biological_Process_2023	Regulation Of Immune Response (GO:0050776)	4/77	0.0002111646318953556	0.0041433925069196	0	0	15.10730593607306	127.85120369521508	AMBP;C7;FGL1;C9
37	GO_Biological_Process_2023	Leukocyte Cell-Cell Adhesion (GO:0007159)	3/31	0.00021954419134474396	0.0041944495504285	0	0	29.201565557729943	245.9927331283584	VCAM1;LRG1;ICAM1
38	GO_Biological_Process_2023	Inflammatory Response (GO:0006954)	6/236	0.00027799943925357966	0.0051750664845666	0	0	7.339378881987578	60.09403767943219	CRP;SERPINA3;ORM1;VCAM1;CD14;LYZ
39	GO_Biological_Process_2023	Defense Response To Gram-positive Bacterium (GO:0050830)	4/85	0.00030878486918629926	0.0056044453757313	0	0	13.609739368998628	110.00569607278494	CRP;LYZ;RNASE1;CAMP
40	GO_Biological_Process_2023	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	6/244	0.0003322376022224691	0.0058830365661832	0	0	7.089795918367347	56.78685602099016	FGB;FGA;FGG;FBLN1;YWHAZ;ICAM1
41	GO_Biological_Process_2023	Positive Regulation Of Exocytosis (GO:0045921)	3/37	0.0003733383137535048	0.0064534194234534	0	0	24.04109589041096	189.75698392119105	FGB;FGA;FGG
42	GO_Biological_Process_2023	Positive Regulation Of Peptide Secretion (GO:0002793)	2/8	0.0003931424461075261	0.0066377073459084	0	0	89.72072072072072	703.5305464332449	FGB;FGG
43	GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	3/40	0.0004708530218453342	0.007769074860448	0	0	22.08848574601999	169.21910666495052	CALM1;PPIA;HSP90B1
44	GO_Biological_Process_2023	Negative Regulation Of Receptor Binding (GO:1900121)	2/9	0.0005042248502056325	0.007996139678626	0	0	76.8996138996139	583.859415579054	PCSK9;B2M
45	GO_Biological_Process_2023	Negative Regulation Of Proteolysis (GO:0045861)	3/41	0.0005066424589763067	0.007996139678626	0	0	21.506128334534967	163.1821577584668	CST3;TIMP1;CTSB
46	GO_Biological_Process_2023	Zymogen Activation (GO:0031638)	3/45	0.000667102109019667	0.0101050714532186	0	0	19.454011741682976	142.2587727769523	FGB;FGA;FGG
47	GO_Biological_Process_2023	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	7/387	0.0006681038977334616	0.0101050714532186	0	0	5.21769641495042	38.146927350065425	FGB;FGA;LRG1;FGG;SAA1;GAPDH;ACTB
48	GO_Biological_Process_2023	Positive Regulation Of Peptide Hormone Secretion (GO:0090277)	3/46	0.0007117025171134658	0.0101552528446956	0	0	19.000637145587767	137.71377832716084	FGB;FGA;FGG
49	GO_Biological_Process_2023	Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	3/46	0.0007117025171134658	0.0101552528446956	0	0	19.000637145587767	137.71377832716084	FGB;FGA;FGG
50	GO_Biological_Process_2023	Response To Calcium Ion (GO:0051592)	4/106	0.0007133855304125054	0.0101552528446956	0	0	10.796296296296296	78.22444138959128	FGB;FGA;FGG;CALM1
51	GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	5/193	0.0008430061364855133	0.0115187402573038	0	0	7.392867845370093	52.33068355719307	IGFBP2;IGFBP7;TIMP1;IGFBP6;PPIA
52	GO_Biological_Process_2023	Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	3/49	0.0008567658042622704	0.0115187402573038	0	0	17.75878499106611	125.41868326956828	VCAM1;PVR;ICAM1
53	GO_Biological_Process_2023	Antibacterial Humoral Response (GO:0019731)	3/49	0.0008567658042622704	0.0115187402573038	0	0	17.75878499106611	125.41868326956828	FGB;FGA;CAMP
54	GO_Biological_Process_2023	Pyruvate Metabolic Process (GO:0006090)	3/50	0.0009089746531003116	0.0119984654209241	0	0	17.38006412124745	121.71594945135638	LDHB;LDHA;GAPDH
55	GO_Biological_Process_2023	Regulation Of Peptide Hormone Secretion (GO:0090276)	3/52	0.0010193504080019	0.0132151499323116	0	0	16.668996365669557	114.82587683164716	FGB;FGA;FGG
56	GO_Biological_Process_2023	Acute-Phase Response (GO:0006953)	2/13	0.0010817770250507	0.0135408641411527	0	0	48.926289926289925	334.1249824620561	CRP;ITIH4
57	GO_Biological_Process_2023	Regulation Of Trophoblast Cell Migration (GO:1901163)	2/13	0.0010817770250507	0.0135408641411527	0	0	48.926289926289925	334.1249824620561	CALR;TIMP1
58	GO_Biological_Process_2023	Regulation Of Exocytosis (GO:0017157)	3/54	0.0011378608985876	0.0137681168729108	0	0	16.013698630136986	108.55054054887738	FGB;FGA;FGG
59	GO_Biological_Process_2023	Negative Regulation Of Protein Catabolic Process (GO:0042177)	3/54	0.0011378608985876	0.0137681168729108	0	0	16.013698630136986	108.55054054887738	CST3;FLNA;TIMP1
60	GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	6/310	0.0011627806023644	0.0137858121054107	0	0	5.5319548872180455	37.37909318175559	FGB;FGA;FGG;IGFBP6;PPIA;ICAM1
61	GO_Biological_Process_2023	Protein Stabilization (GO:0050821)	5/208	0.0011773007583133	0.0137858121054107	0	0	6.841393186706446	46.14198811463988	FLNA;CALR;PFN1;GAPDH;CPN2
62	GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	9/705	0.0013812032882407	0.0159167236073461	0	0	3.711013896037056	24.43628508838851	PCSK9;FLNA;CALR;PPIA;CTSD;YWHAZ;ACTB;CTSB;HSP90B1
63	GO_Biological_Process_2023	Protein Polymerization (GO:0051258)	3/63	0.0017776652774889	0.020165390491515	0	0	13.605479452054794	86.15607845828013	FGB;FGA;FGG
64	GO_Biological_Process_2023	Positive Regulation Of Interleukin-1 Production (GO:0032732)	3/64	0.0018600306216761	0.0205447125707579	0	0	13.381765102178306	84.13332943424366	ORM1;SAA1;ORM2
65	GO_Biological_Process_2023	Extracellular Matrix Assembly (GO:0085029)	2/17	0.0018677011427961	0.0205447125707579	0	0	35.87207207207207	225.38591265569076	QSOX1;FBLN5
66	GO_Biological_Process_2023	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474)	2/18	0.0020960030142903	0.0227119132593253	0	0	33.62837837837838	207.41052527927255	CALR;B2M
67	GO_Biological_Process_2023	Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)	2/19	0.0023368393222497	0.023895004900751	0	0	31.64864864864865	191.7577689772636	IGFBP2;IGFBP6
68	GO_Biological_Process_2023	Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)	2/19	0.0023368393222497	0.023895004900751	0	0	31.64864864864865	191.7577689772636	FLNA;TIMP1
69	GO_Biological_Process_2023	Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756)	2/19	0.0023368393222497	0.023895004900751	0	0	31.64864864864865	191.7577689772636	VCAM1;LRG1
70	GO_Biological_Process_2023	Receptor Clustering (GO:0043113)	2/19	0.0023368393222497	0.023895004900751	0	0	31.64864864864865	191.7577689772636	PIGR;FLNA
71	GO_Biological_Process_2023	Negative Regulation Of Protein Metabolic Process (GO:0051248)	4/147	0.0023852216841575	0.0240509853152554	0	0	7.684926184926184	46.40514403639165	CST3;FLNA;CALR;GAPDH
72	GO_Biological_Process_2023	Cell-Cell Junction Assembly (GO:0007043)	3/71	0.0025035607080832	0.02489842567217	0	0	12.0	71.88049532644797	CDH1;VCL;ACTG1
73	GO_Biological_Process_2023	Negative Regulation Of Reproductive Process (GO:2000242)	2/20	0.0025901140533562	0.0254111189559005	0	0	29.88888888888889	178.0198173382836	CALR;TIMP1
74	GO_Biological_Process_2023	Ubiquitin-Dependent ERAD Pathway (GO:0030433)	3/73	0.0027096258812793	0.0262291785307839	0	0	11.655968688845402	68.89778640074914	MAN1A1;CALR;HSP90B1
75	GO_Biological_Process_2023	Cellular Component Assembly (GO:0022607)	5/260	0.0031153731634072	0.0297600120609688	0	0	5.431924882629108	31.349845696673555	FGB;FGA;FGG;QSOX1;YWHAZ
76	GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	3/78	0.0032696793146139	0.0308284049663597	0	0	10.876164383561644	62.24497796581379	ORM1;CD14;ORM2
77	GO_Biological_Process_2023	Negative Regulation Of Neuron Differentiation (GO:0045665)	2/23	0.0034236166206592	0.03139346356418	0	0	25.615186615186616	145.4188948501949	CALR;B2M
78	GO_Biological_Process_2023	Negative Regulation Of Actin Filament Polymerization (GO:0030837)	2/23	0.0034236166206592	0.03139346356418	0	0	25.615186615186616	145.4188948501949	TMSB4X;PFN1
79	GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	4/163	0.0034593348280088	0.03139346356418	0	0	6.906009783368274	39.13414029991231	CDH1;CALR;TIMP1;VCL
80	GO_Biological_Process_2023	Regulation Of Interleukin-8 Production (GO:0032677)	3/81	0.0036372812545181	0.0326008171701254	0	0	10.45626975763962	58.72783550966301	CRP;TMSB4X;CD14
81	GO_Biological_Process_2023	Amyloid Fibril Formation (GO:1990000)	2/24	0.0037256955134565	0.0329340687373464	0	0	24.44963144963145	136.7346061691144	B2M;CAMP
82	GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	3/82	0.0037651896765836	0.0329340687373464	0	0	10.323391711461763	57.62472904142722	ORM1;CD14;ORM2
83	GO_Biological_Process_2023	Wound Healing, Spreading Of Cells (GO:0044319)	2/25	0.0040397406896228	0.0349149016745976	0	0	23.38542890716804	128.890540062766	LRG1;FLNA
84	GO_Biological_Process_2023	Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	4/172	0.0041887950346741	0.0357772375902755	0	0	6.533068783068783	35.770786991969324	VCAM1;CDH1;PVR;ICAM1
85	GO_Biological_Process_2023	Acute Inflammatory Response (GO:0002526)	2/26	0.0043656592891775	0.0368542865574756	0	0	22.40990990990991	121.77513808303524	CRP;ITIH4
86	GO_Biological_Process_2023	Positive Regulation Of Immune System Process (GO:0002684)	2/27	0.0047033589674929	0.0386459663381423	0	0	21.512432432432433	115.29541591164822	C7;C9
87	GO_Biological_Process_2023	Regulation Of Peptidase Activity (GO:0052547)	2/27	0.0047033589674929	0.0386459663381423	0	0	21.512432432432433	115.29541591164822	CST3;CTSB
88	GO_Biological_Process_2023	ERAD Pathway (GO:0036503)	3/89	0.0047375909147309	0.0386459663381423	0	0	9.479770627588405	50.7378797405052	MAN1A1;CALR;HSP90B1
89	GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	4/179	0.0048233572929879	0.0389084154967697	0	0	6.269523809523809	33.44342718777245	FGB;FGA;FGG;ICAM1
90	GO_Biological_Process_2023	Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	2/28	0.0050527478946757	0.0398727714297239	0	0	20.683991683991685	109.37328791245815	CDH1;FLNA
91	GO_Biological_Process_2023	Mucosal Immune Response (GO:0002385)	2/28	0.0050527478946757	0.0398727714297239	0	0	20.683991683991685	109.37328791245815	PIGR;CAMP
92	GO_Biological_Process_2023	Glycolytic Process (GO:0006096)	2/29	0.0054137347517828	0.0409413690603575	0	0	19.91691691691692	103.9427263100929	LDHA;GAPDH
93	GO_Biological_Process_2023	Maintenance Of Blood-Brain Barrier (GO:0035633)	2/29	0.0054137347517828	0.0409413690603575	0	0	19.91691691691692	103.9427263100929	VCL;ACTG1
94	GO_Biological_Process_2023	Morphogenesis Of An Epithelium (GO:0002009)	2/29	0.0054137347517828	0.0409413690603575	0	0	19.91691691691692	103.9427263100929	VCL;ACTG1
95	GO_Biological_Process_2023	Positive Regulation Of Dephosphorylation (GO:0035306)	2/29	0.0054137347517828	0.0409413690603575	0	0	19.91691691691692	103.9427263100929	CALM1;PPIA
96	GO_Biological_Process_2023	Antimicrobial Humoral Response (GO:0019730)	3/100	0.00654799848395	0.0490087309211108	0	0	8.400084733794662	42.240631240424875	LYZ;GAPDH;CAMP
97	GO_Biological_Process_2023	Protein Catabolic Process (GO:0030163)	3/102	0.0069154823143938	0.0511269211408175	0	0	8.229555832295558	40.93374954192999	PCSK9;CTSD;CTSB
98	GO_Biological_Process_2023	Positive Regulation Of Protein Dephosphorylation (GO:0035307)	2/33	0.0069718528828387	0.0511269211408175	0	0	17.3435047951177	86.12566391346115	CALM1;PPIA
99	GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	5/316	0.007064106698502	0.0512854146311251	0	0	4.441148498709298	21.99580368048277	CST3;COL18A1;B2M;FBLN5;CAMP
100	GO_Biological_Process_2023	Cellular Response To Amyloid-Beta (GO:1904646)	2/34	0.007389477349401	0.0527888298021885	0	0	16.800675675675677	82.4526469576761	VCAM1;ICAM1
101	GO_Biological_Process_2023	Positive Regulation Of Cytokine Production (GO:0001819)	5/320	0.0074384518888178	0.0527888298021885	0	0	4.38385870780237	21.48569717085952	ORM1;SAA1;CD14;GAPDH;ORM2
102	GO_Biological_Process_2023	Cellular Response To Organonitrogen Compound (GO:0071417)	3/105	0.007489324338327	0.0527888298021885	0	0	7.986301369863014	39.08716866596536	CDH1;ACTB;HSP90B1
103	GO_Biological_Process_2023	Defense Response To Bacterium (GO:0042742)	4/204	0.0076113380664263	0.0531329945790919	0	0	5.478888888888889	26.7266571539503	CRP;LYZ;RNASE1;CAMP
104	GO_Biological_Process_2023	Adherens Junction Organization (GO:0034332)	2/35	0.0078181624425661	0.0540191783940417	0	0	16.290745290745292	79.03138603697384	CDH1;VCL
105	GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	3/107	0.0078870976718573	0.0540191783940417	0	0	7.831928345626976	37.92632495146073	VCAM1;B2M;ACTB
106	GO_Biological_Process_2023	Negative Regulation Of Cell Differentiation (GO:0045596)	4/207	0.0080041970330743	0.0543088508973078	0	0	5.397099069512863	26.056056845975498	CRP;EFEMP1;CALR;ACTB
107	GO_Biological_Process_2023	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	2/37	0.0087083637744971	0.0585395564841195	0	0	15.358301158301158	72.85166170930836	CALM1;HSP90B1
108	GO_Biological_Process_2023	Regulation Of Protein Import Into Nucleus (GO:0042306)	2/38	0.0091697058780525	0.060520058795147	0	0	14.93093093093093	70.05368929755022	CDH1;FLNA
109	GO_Biological_Process_2023	Positive Regulation Of Cation Channel Activity (GO:2001259)	2/38	0.0091697058780525	0.060520058795147	0	0	14.93093093093093	70.05368929755022	TMSB4X;CALM1
110	GO_Biological_Process_2023	Carbohydrate Catabolic Process (GO:0016052)	2/41	0.0106176633448387	0.0694452575527294	0	0	13.78031878031878	62.63480530302272	LDHA;GAPDH
111	GO_Biological_Process_2023	Regulation Of Cell Motility (GO:2000145)	3/123	0.0115175413223809	0.0740990740748222	0	0	6.782191780821917	30.274917872950525	TMSB4X;FLNA;FBLN1
112	GO_Biological_Process_2023	Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	2/43	0.0116353917968729	0.0740990740748222	0	0	13.106789716545814	58.37375928178501	PCSK9;B2M
113	GO_Biological_Process_2023	Response To Amyloid-Beta (GO:1904645)	2/43	0.0116353917968729	0.0740990740748222	0	0	13.106789716545814	58.37375928178501	VCAM1;ICAM1
114	GO_Biological_Process_2023	Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)	2/44	0.0121597298306732	0.0767649031049459	0	0	12.794079794079794	56.41710205150423	CDH1;FLNA
115	GO_Biological_Process_2023	Protein-Containing Complex Organization (GO:0043933)	3/126	0.0122886868054002	0.0769102294889706	0	0	6.615770130304043	29.103277002773467	FGB;FGA;FGG
116	GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor Production (GO:0032680)	3/127	0.0125521797420431	0.0778878845531909	0	0	6.56208572691118	28.72789881411098	ORM1;CD14;ORM2
117	GO_Biological_Process_2023	Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	2/45	0.0126942722964967	0.07810204819709	0	0	12.495914519170332	54.564715165542175	PIGR;EFEMP1
118	GO_Biological_Process_2023	Negative Regulation Of Hydrolase Activity (GO:0051346)	2/47	0.0137936390372197	0.0841527894203492	0	0	11.93933933933934	51.14272995357297	CST3;CTSB
119	GO_Biological_Process_2023	Negative Regulation Of Cell Motility (GO:2000146)	3/133	0.0142012181190962	0.0859173696205321	0	0	6.257323498419389	26.621329387197687	CDH1;FBLN1;VCL
120	GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	5/379	0.0146739003947054	0.0880434023682325	0	0	3.681177976952625	15.540773282899956	COL18A1;FBLN1;IGFBP7;IGFBP6;B2M
121	GO_Biological_Process_2023	Intracellular Iron Ion Homeostasis (GO:0006879)	2/50	0.0155171628224907	0.0923398377797399	0	0	11.19144144144144	46.62140287744705	B2M;CP
122	GO_Biological_Process_2023	Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	2/51	0.0161112054181517	0.0950954075900663	0	0	10.962493105350248	45.25580539158434	IGFBP6;PPIA
123	GO_Biological_Process_2023	ERBB Signaling Pathway (GO:0038127)	2/54	0.0179508142227228	0.099208808293123	0	0	10.328482328482329	41.52173635894564	PIGR;EFEMP1
124	GO_Biological_Process_2023	Regulation Of Focal Adhesion Assembly (GO:0051893)	2/54	0.0179508142227228	0.099208808293123	0	0	10.328482328482329	41.52173635894564	VCL;ACTG1
125	GO_Biological_Process_2023	Regulation Of Circadian Sleep/Wake Cycle (GO:0042749)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	PTGDS
126	GO_Biological_Process_2023	Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	PTGDS
127	GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002860)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	PVR
128	GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Mediated Immune Response To Tumor Cell (GO:0002857)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	PVR
129	GO_Biological_Process_2023	Glycolipid Transport (GO:0046836)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	PLTP
130	GO_Biological_Process_2023	Negative Regulation Of Protein Polyubiquitination (GO:1902915)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	PPIA
131	GO_Biological_Process_2023	Positive Regulation Of Receptor Binding (GO:1900122)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	B2M
132	GO_Biological_Process_2023	Regulation Of Monoatomic Anion Transport (GO:0044070)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	CA2
133	GO_Biological_Process_2023	Notochord Development (GO:0030903)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	COL18A1
134	GO_Biological_Process_2023	Lipoprotein Metabolic Process (GO:0042157)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	CTSD
135	GO_Biological_Process_2023	Regulation Of Superoxide Metabolic Process (GO:0090322)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	FBLN5
136	GO_Biological_Process_2023	Response To Lithium Ion (GO:0010226)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	CDH1
137	GO_Biological_Process_2023	Regulation Of Blood Vessel Remodeling (GO:0060312)	1/5	0.0188578726507589	0.099208808293123	0	0	66.4	263.6627670535498	CST3
138	GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	3/149	0.0191754272772076	0.0996918776539178	0	0	5.567085757177707	22.01295658231317	FBLN1;CALM1;PPIA
139	GO_Biological_Process_2023	Cellular Response To Peptide (GO:1901653)	2/56	0.0192243290241714	0.0996918776539178	0	0	9.944944944944943	39.29823227315069	VCAM1;ICAM1
