	Weight	Feature	Label
507	0.012555615849117524	CO2_HUMAN	Coagulation
508	0.012455932937870094	APOA4_HUMAN	Coagulation
509	0.01233121375661404	APOM_HUMAN	Coagulation
510	0.012119376506497644	APOF_HUMAN	Coagulation
511	0.012006912321623407	CO6A1_HUMAN	Coagulation
512	0.011911918597043445	TTHY_HUMAN	Coagulation
513	0.011601531760139902	LMAN2_HUMAN	Coagulation
514	0.011489189936662978	BGH3_HUMAN	Coagulation
515	0.01112750371696623	PTGDS_HUMAN	Coagulation
516	0.011088995475341807	KLKB1_HUMAN	Coagulation
517	0.010809461316019302	CO9_HUMAN	Coagulation
518	0.010725422996863902	LYSC_HUMAN	Coagulation
519	0.010723521932758606	MA1A1_HUMAN	Coagulation
520	0.010715428466391771	PIGR_HUMAN	Coagulation
521	0.010602125353528617	OAF_HUMAN	Coagulation
522	0.01059154554703987	AFAM_HUMAN	Coagulation
523	0.010460401467173027	RNAS4_HUMAN	Coagulation
524	0.010294690169692047	LAMP2_HUMAN	Coagulation
525	0.010216748188352658	CD44_HUMAN	Coagulation
526	0.009955118184312725	FBLN3_HUMAN	Coagulation
527	0.00980881192593827	ITA2B_HUMAN	Coagulation
528	0.009691741818883975	RNAS1_HUMAN	Coagulation
529	0.00945655441139001	FETUB_HUMAN	Coagulation
530	0.009381784513050698	TETN_HUMAN	Coagulation
531	0.009375613264365859	QSOX1_HUMAN	Coagulation
532	0.009294186327440857	PVR_HUMAN	Coagulation
533	0.009250507332549786	KNG1_HUMAN	Coagulation
534	0.009086815799066384	PCYOX_HUMAN	Coagulation
535	0.009054460720447709	AMBP_HUMAN	Coagulation
536	0.009043368548208334	CRAC1_HUMAN	Coagulation
537	0.008990034297686208	LCAT_HUMAN	Coagulation
538	0.008929122667933595	AACT_HUMAN	Coagulation
539	0.008865732861789516	FHR4_HUMAN	Coagulation
540	0.008852327067871443	CBPN_HUMAN	Coagulation
541	0.008819494159435696	CFAD_HUMAN	Coagulation
542	0.008603942808175623	A1AG1_HUMAN	Coagulation
543	0.008256413599032826	CD14_HUMAN	Coagulation
544	0.008187368484072644	APOH_HUMAN	Coagulation
545	0.00817419123627429	VWF_HUMAN	Coagulation
546	0.008126240855168484	SPA11_HUMAN	Coagulation
547	0.008096537624236946	THRB_HUMAN	Coagulation
548	0.008033613317115388	A1AT_HUMAN	Coagulation
549	0.007962622342596787	GNPTG_HUMAN	Coagulation
550	0.007937917845383452	SAA2_HUMAN	Coagulation
551	0.007864794186397666	FINC_HUMAN	Coagulation
552	0.0078470999504826	ACTG_HUMAN	Coagulation
553	0.007845628050956305	IBP2_HUMAN	Coagulation
554	0.007325211162495686	ECM1_HUMAN	Coagulation
555	0.007237085101077433	MASP2_HUMAN	Coagulation
556	0.0072263111615154165	ANGT_HUMAN	Coagulation
557	0.0071119199438803744	PGRP2_HUMAN	Coagulation
558	0.007070430175453536	CO3_HUMAN	Coagulation
559	0.007027342156109701	HEP2_HUMAN	Coagulation
560	0.006965822363745717	BTD_HUMAN	Coagulation
561	0.0068565216413168815	H4_HUMAN	Coagulation
562	0.006794554170429873	ITIH3_HUMAN	Coagulation
563	0.006718652063482224	PTPRG_HUMAN	Coagulation
564	0.006657751610144977	ZPI_HUMAN	Coagulation
565	0.006643033664467016	CALM1_HUMAN	Coagulation
566	0.006574763626616355	C1QC_HUMAN	Coagulation
567	0.00640822790870077	A1AG2_HUMAN	Coagulation
568	0.006374109924362527	PSPB_HUMAN	Coagulation
569	0.00636317531362083	FHR1_HUMAN	Coagulation
570	0.006322381444981327	ACTB_HUMAN	Coagulation
571	0.006267724700196528	PPIA_HUMAN	Coagulation
572	0.006130446606143506	IBP3_HUMAN	Coagulation
573	0.005898548000123818	PON1_HUMAN	Coagulation
574	0.005811229932898592	PCSK9_HUMAN	Coagulation
575	0.005684432011401912	ALDOA_HUMAN	Coagulation
576	0.005666743593697301	FGL1_HUMAN	Coagulation
577	0.005641275130529084	ATS13_HUMAN	Coagulation
578	0.005548193415268729	CAH2_HUMAN	Coagulation
579	0.0054738351115722434	CERU_HUMAN	Coagulation
580	0.005312627222245643	CPN2_HUMAN	Coagulation
581	0.0052970850247695146	A2GL_HUMAN	Coagulation
582	0.0051625502530385	FHR2_HUMAN	Coagulation
583	0.0050820291011989096	B2MG_HUMAN	Coagulation
584	0.005070528884394278	IPSP_HUMAN	Coagulation
585	0.004837520474217341	IBP6_HUMAN	Coagulation
586	0.00478290560183455	FIBA_HUMAN	Coagulation
587	0.004752349065769475	ICAM2_HUMAN	Coagulation
588	0.004683581768044447	FIBB_HUMAN	Coagulation
589	0.0046772839054758444	CRP_HUMAN	Coagulation
590	0.004593819234987084	ALS_HUMAN	Coagulation
591	0.004548276662656472	CHLE_HUMAN	Coagulation
592	0.004473022573440804	APOL1_HUMAN	Coagulation
593	0.0041957914125725195	PLMN_HUMAN	Coagulation
594	0.0039643804130817745	PON3_HUMAN	Coagulation
595	0.003932595911009569	CLUS_HUMAN	Coagulation
596	0.0038953880067183464	FIBG_HUMAN	Coagulation
597	0.00382110856530399	LDHA_HUMAN	Coagulation
598	0.0037722401175304403	SAA4_HUMAN	Coagulation
599	0.00366231638108171	ITIH1_HUMAN	Coagulation
600	0.003610327806314954	TYB4_HUMAN	Coagulation
601	0.003405266018393795	ITIH4_HUMAN	Coagulation
602	0.0033652948954111077	TRFE_HUMAN	Coagulation
603	0.0033618223531477233	PHLD_HUMAN	Coagulation
604	0.003287298835737757	LG3BP_HUMAN	Coagulation
605	0.0032047930792968356	CO7_HUMAN	Coagulation
606	0.0031388232980586175	PZP_HUMAN	Coagulation
607	0.0030553010611518733	CYTC_HUMAN	Coagulation
608	0.003044850883983091	CFAB_HUMAN	Coagulation
609	0.0030441886466472555	C1RL_HUMAN	Coagulation
610	0.0028442017968573563	HRG_HUMAN	Coagulation
611	0.0028362680306996783	CATD_HUMAN	Coagulation
612	0.0028002736521793004	CAMP_HUMAN	Coagulation
613	0.002794699439789027	ITIH2_HUMAN	Coagulation
614	0.002740624073197425	SEPP1_HUMAN	Coagulation
615	0.0027006688559907868	AMPN_HUMAN	Coagulation
616	0.002617148697044639	HGFA_HUMAN	Coagulation
617	0.002286710481735752	LBP_HUMAN	Coagulation
618	0.002248708248870318	CATB_HUMAN	Coagulation
619	0.0021254596697567515	CETP_HUMAN	Coagulation
620	0.0019771616303023857	NOE1_HUMAN	Coagulation
621	0.0019323480415624453	ACTBL_HUMAN	Coagulation
622	0.001874738073868462	CADH1_HUMAN	Coagulation
623	0.001844451103925426	PRDX6_HUMAN	Coagulation
624	0.0018204475440710237	COL11_HUMAN	Coagulation
625	0.0017777400228882125	FETUA_HUMAN	Coagulation
626	0.001680379392037182	PROP_HUMAN	Coagulation
627	0.0014371444429411497	GELS_HUMAN	Coagulation
628	0.001363327468504404	GAPR1_HUMAN	Coagulation
629	0.0013549869060525896	IC1_HUMAN	Coagulation
630	0.001311990852687103	PLTP_HUMAN	Coagulation
631	0.0010896255397831046	HPT_HUMAN	Coagulation
632	0.0010370412852449336	SHBG_HUMAN	Coagulation
633	0.0010342747511435774	FCN3_HUMAN	Coagulation
634	0.000959388121787118	KAIN_HUMAN	Coagulation
635	0.0009215225717383927	PEDF_HUMAN	Coagulation
636	0.0009009960216250764	APOA1_HUMAN	Coagulation
637	0.0008564634811414235	FCGBP_HUMAN	Coagulation
638	0.0008560734361569137	APOB_HUMAN	Coagulation
639	0.0008553011135363783	IBP7_HUMAN	Coagulation
640	0.0007943500681681345	APOA2_HUMAN	Coagulation
641	0.0007317046221987355	THBG_HUMAN	Coagulation
642	0.0006707824548067168	CO4B_HUMAN	Coagulation
643	0.0005965024413685068	FBLN5_HUMAN	Coagulation
644	0.0005139968474851213	CALR_HUMAN	Coagulation
645	0.0004856563914052796	ATRN_HUMAN	Coagulation
646	0.000398413702931109	G3P_HUMAN	Coagulation
647	0.00038520072389855084	TIMP1_HUMAN	Coagulation
648	0.0003623837895698707	CAH1_HUMAN	Coagulation
649	0.00030990340055317384	COIA1_HUMAN	Coagulation
650	0.00030463215006516645	APOC2_HUMAN	Coagulation
651	0.0003031832770039088	SAMP_HUMAN	Coagulation
652	0.00023212359903046362	FCG3A_HUMAN	Coagulation
653	0.0002198902684287327	PLSL_HUMAN	Coagulation
654	0.00018088595772754672	SPP24_HUMAN	Coagulation
655	0.00015276594396070113	NRP1_HUMAN	Coagulation
656	2.9647275284357266e-05	APOC1_HUMAN	Coagulation
657	1.2754805253475904e-05	1433Z_HUMAN	Coagulation
658	9.38259662792151e-06	GSTO1_HUMAN	Coagulation
659	3.692470456526678e-06	ICAM1_HUMAN	Coagulation
660	0.028888442035538742	CLUS_HUMAN	CNS
661	0.019722540730959772	GELS_HUMAN	CNS
662	0.01766100858275832	ANGT_HUMAN	CNS
663	0.016139429697699464	PEDF_HUMAN	CNS
664	0.014836654307673334	PIGR_HUMAN	CNS
665	0.014766323638616631	LYSC_HUMAN	CNS
666	0.013918762360097175	APOA4_HUMAN	CNS
667	0.013448799280334479	TETN_HUMAN	CNS
668	0.013232987427981305	ITIH1_HUMAN	CNS
669	0.013040948110911787	FBLN3_HUMAN	CNS
670	0.012842394594959774	MASP2_HUMAN	CNS
671	0.012526534225543994	C1RL_HUMAN	CNS
672	0.012478507929734152	CBPB2_HUMAN	CNS
673	0.01241696687109093	CBPN_HUMAN	CNS
674	0.011862421225051992	ACTG_HUMAN	CNS
675	0.011710566354985717	CAH2_HUMAN	CNS
676	0.011628214554178486	ALS_HUMAN	CNS
677	0.011431826949761631	FIBG_HUMAN	CNS
678	0.010913426631237021	PLSL_HUMAN	CNS
679	0.010796880765568883	PROP_HUMAN	CNS
680	0.010703940822226334	PLMN_HUMAN	CNS
681	0.010501801360949657	APOB_HUMAN	CNS
682	0.010383491343855975	PON1_HUMAN	CNS
683	0.010193301212791994	B2MG_HUMAN	CNS
684	0.009948597399556329	PTPRG_HUMAN	CNS
685	0.009809716696595697	OAF_HUMAN	CNS
686	0.00972256431271781	FBLN1_HUMAN	CNS
687	0.00959155653849117	CD14_HUMAN	CNS
688	0.009354396355386697	ICAM1_HUMAN	CNS
689	0.009239284767522754	APOA2_HUMAN	CNS
690	0.009203751382756654	FETUA_HUMAN	CNS
691	0.00917805381793961	CERU_HUMAN	CNS
692	0.008933423556961431	BGH3_HUMAN	CNS
693	0.008918235854097602	PTGDS_HUMAN	CNS
694	0.008703864178309826	CFAD_HUMAN	CNS
695	0.008476669423396962	PSPB_HUMAN	CNS
696	0.008454257722869908	FINC_HUMAN	CNS
697	0.008451026278466126	VWF_HUMAN	CNS
698	0.008377732704235202	PHLD_HUMAN	CNS
699	0.008232847397033616	PON3_HUMAN	CNS
700	0.008208506807190886	C1QC_HUMAN	CNS
701	0.008184571853862965	CYTC_HUMAN	CNS
702	0.008097788182232673	PPIA_HUMAN	CNS
703	0.008094807411134827	G3P_HUMAN	CNS
704	0.007949276801846138	CALR_HUMAN	CNS
705	0.007866175738624765	ITIH4_HUMAN	CNS
706	0.007845167193950911	ALDOA_HUMAN	CNS
707	0.007840840176289257	IBP7_HUMAN	CNS
708	0.007789576546221462	NOE1_HUMAN	CNS
709	0.0077565475808292865	HPT_HUMAN	CNS
710	0.007718832929784121	SAMP_HUMAN	CNS
711	0.00764547348565557	PROF1_HUMAN	CNS
712	0.007391283428966926	THBG_HUMAN	CNS
713	0.007264978566960302	SPP24_HUMAN	CNS
714	0.007254640549111937	LBP_HUMAN	CNS
715	0.007249251163249361	CO2_HUMAN	CNS
716	0.007231765744099995	SAA2_HUMAN	CNS
717	0.007216712747742616	KAIN_HUMAN	CNS
718	0.007202086022785507	A1AG2_HUMAN	CNS
719	0.007199924004345972	GNPTG_HUMAN	CNS
720	0.00703314384190676	CO6A1_HUMAN	CNS
721	0.00691912815436103	TIMP1_HUMAN	CNS
722	0.006893082989397907	CO9_HUMAN	CNS
723	0.006869200301736195	ECM1_HUMAN	CNS
724	0.006855668934664815	FHR1_HUMAN	CNS
725	0.006808366117969534	HRG_HUMAN	CNS
726	0.006773454669447863	SEPP1_HUMAN	CNS
727	0.006733620453393195	AFAM_HUMAN	CNS
728	0.0066796617387815515	GAPR1_HUMAN	CNS
729	0.006655171648468448	IPSP_HUMAN	CNS
730	0.006649512430367263	CETP_HUMAN	CNS
731	0.006569811953930436	PRDX6_HUMAN	CNS
732	0.006468603677350252	TYB4_HUMAN	CNS
733	0.0061049342056679595	FBLN5_HUMAN	CNS
734	0.00604706506825843	SAA1_HUMAN	CNS
735	0.006036142394203113	CPN2_HUMAN	CNS
736	0.005965771260819277	COIA1_HUMAN	CNS
737	0.005788952018100943	ATRN_HUMAN	CNS
738	0.005737696290283437	LDHB_HUMAN	CNS
739	0.005699987814739372	AMBP_HUMAN	CNS
740	0.00554034244713031	HEP2_HUMAN	CNS
741	0.005431023232779859	THRB_HUMAN	CNS
742	0.005364401371751813	CADH1_HUMAN	CNS
743	0.005255060935063311	CO3_HUMAN	CNS
744	0.00522367806661945	LAMP2_HUMAN	CNS
745	0.005187630534416549	CD44_HUMAN	CNS
746	0.005142984445997526	PZP_HUMAN	CNS
747	0.005122047068317275	HGFA_HUMAN	CNS
748	0.0050474488307172645	LCAT_HUMAN	CNS
749	0.0050420189577875365	SAA4_HUMAN	CNS
750	0.005001910303464603	MA1A1_HUMAN	CNS
751	0.004882047880827962	FCGBP_HUMAN	CNS
752	0.00480110081952437	ATS13_HUMAN	CNS
753	0.004768133283780113	ENPL_HUMAN	CNS
754	0.004756183826138149	ITIH3_HUMAN	CNS
755	0.0047365763284834515	KNG1_HUMAN	CNS
756	0.004711416281583742	NRP1_HUMAN	CNS
757	0.004702670931235242	APOM_HUMAN	CNS
758	0.004676871718012187	APOC4_HUMAN	CNS
759	0.004569343182729817	A1AT_HUMAN	CNS
760	0.0044169251942484285	CHLE_HUMAN	CNS
761	0.0043590998516859466	APOF_HUMAN	CNS
762	0.004241562114656519	FHR4_HUMAN	CNS
763	0.0041813953590427505	KLKB1_HUMAN	CNS
764	0.00399307888320983	RNAS1_HUMAN	CNS
765	0.0039518362438858146	CATB_HUMAN	CNS
766	0.0038973247002712513	CFAB_HUMAN	CNS
767	0.0037586179911503897	RNAS4_HUMAN	CNS
768	0.0036495006054902326	PVR_HUMAN	CNS
769	0.003580748102204873	BTD_HUMAN	CNS
770	0.0035661430961238423	CAMP_HUMAN	CNS
771	0.0035303475151710786	CRAC1_HUMAN	CNS
772	0.0034971927684638495	CO4B_HUMAN	CNS
773	0.003462629141634042	ITIH2_HUMAN	CNS
774	0.003462558143292456	ACTBL_HUMAN	CNS
775	0.0033896776299898877	ZPI_HUMAN	CNS
776	0.0033246807553072868	ICAM2_HUMAN	CNS
777	0.003248539108441435	ACTB_HUMAN	CNS
778	0.0032264716313033437	CNDP1_HUMAN	CNS
779	0.003164861192487232	PCSK9_HUMAN	CNS
780	0.0031129684654039903	IBP3_HUMAN	CNS
781	0.002998650951143846	A1AG1_HUMAN	CNS
782	0.002964136634260182	FIBB_HUMAN	CNS
783	0.0029580473052296416	SPA11_HUMAN	CNS
784	0.002948567810853211	APOC1_HUMAN	CNS
785	0.0029209055734225695	COL11_HUMAN	CNS
786	0.0028176435265207397	CATD_HUMAN	CNS
787	0.0028112751787327936	A2GL_HUMAN	CNS
788	0.002737025221885059	VASN_HUMAN	CNS
789	0.0025915753057232584	AACT_HUMAN	CNS
790	0.0024954139205450115	IBP6_HUMAN	CNS
791	0.002495171059736642	IBP2_HUMAN	CNS
792	0.002441910733985067	IC1_HUMAN	CNS
793	0.0023671199219560553	PCYOX_HUMAN	CNS
794	0.0023559099780227264	FETUB_HUMAN	CNS
795	0.002272119290877605	CO7_HUMAN	CNS
796	0.00220780738611065	SHBG_HUMAN	CNS
797	0.0021131059396447024	APOC2_HUMAN	CNS
798	0.002077736845680226	APOL1_HUMAN	CNS
799	0.0019816050674157796	CAH1_HUMAN	CNS
800	0.0019147605317837082	PROC_HUMAN	CNS
801	0.001898515482705269	LG3BP_HUMAN	CNS
802	0.0015739121551045768	C163A_HUMAN	CNS
803	0.0014951928269221514	FCG3A_HUMAN	CNS
804	0.0014594623801652943	H4_HUMAN	CNS
805	0.0011895687724395008	CRP_HUMAN	CNS
806	0.0011492946185270856	PLTP_HUMAN	CNS
807	0.0011286653362124345	QSOX1_HUMAN	CNS
808	0.0011272339227465001	VCAM1_HUMAN	CNS
809	0.001068533847564368	PGRP2_HUMAN	CNS
810	0.0010238901957947	GSTO1_HUMAN	CNS
811	0.0009551336367549154	FGL1_HUMAN	CNS
812	0.0008075221899027363	TRFE_HUMAN	CNS
813	0.0007238835304244732	FIBA_HUMAN	CNS
814	0.0005760671025246849	FHR2_HUMAN	CNS
815	0.0005354994586521741	LDHA_HUMAN	CNS
816	0.0005084549828017191	APOH_HUMAN	CNS
817	0.000493153439484029	APOA1_HUMAN	CNS
818	0.0004521799078661378	TTHY_HUMAN	CNS
819	0.00043827622261896604	1433Z_HUMAN	CNS
820	0.00043462474378162276	LMAN2_HUMAN	CNS
821	0.0003695000074429709	ITA2B_HUMAN	CNS
822	0.00017831626051573478	CALM1_HUMAN	CNS
823	2.2586375538829905e-05	AMPN_HUMAN	CNS
824	1.6631805765590583e-06	FCN3_HUMAN	CNS
825	0.03717841462944441	VWF_HUMAN	Cardio
826	0.022208882540188896	PLSL_HUMAN	Cardio
827	0.021271877524409583	CYTC_HUMAN	Cardio
828	0.019080122921682166	CFAD_HUMAN	Cardio
829	0.018037495115405575	A1AT_HUMAN	Cardio
830	0.018017379574696075	CO6A1_HUMAN	Cardio
831	0.017370336137936017	FGL1_HUMAN	Cardio
832	0.0170299765578238	IBP2_HUMAN	Cardio
833	0.015808565031423125	FBLN5_HUMAN	Cardio
834	0.015798629641847754	ITIH1_HUMAN	Cardio
835	0.015438190364292288	ANGT_HUMAN	Cardio
836	0.015320394956237817	AMBP_HUMAN	Cardio
837	0.014849701797027827	APOA1_HUMAN	Cardio
838	0.014785573046467833	SHBG_HUMAN	Cardio
839	0.01477867560553797	PROP_HUMAN	Cardio
840	0.014707053689677906	ACTB_HUMAN	Cardio
841	0.014605906343816767	FHR4_HUMAN	Cardio
842	0.012784959797261354	FINC_HUMAN	Cardio
843	0.012783337747003949	A2GL_HUMAN	Cardio
844	0.01233557536971406	CHLE_HUMAN	Cardio
845	0.011661530697155203	SAA2_HUMAN	Cardio
846	0.01150802987465342	OAF_HUMAN	Cardio
847	0.011304418721254823	LYSC_HUMAN	Cardio
848	0.010951581490310187	IC1_HUMAN	Cardio
849	0.010925113576985576	B2MG_HUMAN	Cardio
850	0.010918686851458203	QSOX1_HUMAN	Cardio
851	0.010855687493443516	LAMP2_HUMAN	Cardio
852	0.010692587405987096	CATB_HUMAN	Cardio
853	0.010540899869845933	BTD_HUMAN	Cardio
854	0.010293594570765938	H4_HUMAN	Cardio
855	0.01019469311931428	CAMP_HUMAN	Cardio
856	0.010003157679099291	NRP1_HUMAN	Cardio
857	0.00987134339127045	MASP2_HUMAN	Cardio
858	0.009456785296606502	TETN_HUMAN	Cardio
859	0.009320220179135395	SEPP1_HUMAN	Cardio
860	0.009262586940449647	A1AG2_HUMAN	Cardio
861	0.009218765565758496	SAA1_HUMAN	Cardio
862	0.00920837941934202	SAA4_HUMAN	Cardio
863	0.009157214266522603	TIMP1_HUMAN	Cardio
864	0.009093106101964009	FCGBP_HUMAN	Cardio
865	0.008691321613431674	LBP_HUMAN	Cardio
866	0.008545438595527208	PGRP2_HUMAN	Cardio
867	0.008491143767875334	A1AG1_HUMAN	Cardio
868	0.008421116346573047	PEDF_HUMAN	Cardio
869	0.008415009337799387	LMAN2_HUMAN	Cardio
870	0.008385855737556562	COIA1_HUMAN	Cardio
871	0.008291781772408593	ITIH3_HUMAN	Cardio
872	0.00824490176875177	HEP2_HUMAN	Cardio
873	0.008241010562606572	RNAS1_HUMAN	Cardio
874	0.008098948286749851	ITIH2_HUMAN	Cardio
875	0.007922490149296274	ICAM2_HUMAN	Cardio
876	0.007198172750270029	VASN_HUMAN	Cardio
877	0.007108647025586721	FBLN3_HUMAN	Cardio
878	0.007006947213920945	PROF1_HUMAN	Cardio
879	0.0069411419438797735	AMPN_HUMAN	Cardio
880	0.006786546065446998	KLKB1_HUMAN	Cardio
881	0.006712246188412395	AACT_HUMAN	Cardio
882	0.006690110720488082	PPIA_HUMAN	Cardio
883	0.006656934024762317	CRAC1_HUMAN	Cardio
884	0.006540765251967103	THBG_HUMAN	Cardio
885	0.006441391333357651	CPN2_HUMAN	Cardio
886	0.006364199064716017	C1QC_HUMAN	Cardio
887	0.006336726799399376	ITIH4_HUMAN	Cardio
888	0.006301331766917893	PLTP_HUMAN	Cardio
889	0.00619915109272467	CRP_HUMAN	Cardio
890	0.006158047843508562	ECM1_HUMAN	Cardio
891	0.00615801704778841	FIBA_HUMAN	Cardio
892	0.0060463000414220985	LDHB_HUMAN	Cardio
893	0.0057659200789970996	APOA2_HUMAN	Cardio
894	0.005557562791059156	ATRN_HUMAN	Cardio
895	0.005551020562906528	ACTG_HUMAN	Cardio
896	0.005479168753962252	CO2_HUMAN	Cardio
897	0.00547819115505251	GSTO1_HUMAN	Cardio
898	0.00545646567772936	ALS_HUMAN	Cardio
899	0.005432174757581753	TYB4_HUMAN	Cardio
900	0.0052510433770504615	CLUS_HUMAN	Cardio
901	0.005060640776714758	CALR_HUMAN	Cardio
902	0.005036839825073804	GAPR1_HUMAN	Cardio
903	0.004984359459052697	CBPB2_HUMAN	Cardio
904	0.004884736296402852	HPT_HUMAN	Cardio
905	0.004730784493689584	LCAT_HUMAN	Cardio
906	0.004654439911970641	FHR1_HUMAN	Cardio
907	0.004652670174325145	FIBG_HUMAN	Cardio
908	0.004507630016747862	PSPB_HUMAN	Cardio
909	0.004456777365690821	PIGR_HUMAN	Cardio
910	0.004331157338551866	RNAS4_HUMAN	Cardio
911	0.004144895896503393	APOC4_HUMAN	Cardio
912	0.004074585115899968	PCYOX_HUMAN	Cardio
913	0.003949172497304504	FHR2_HUMAN	Cardio
914	0.003925735974802664	HRG_HUMAN	Cardio
915	0.0038900059557233566	CATD_HUMAN	Cardio
916	0.003862896215091727	FETUB_HUMAN	Cardio
917	0.0037905639569671837	BGH3_HUMAN	Cardio
918	0.0037792734754203317	PLMN_HUMAN	Cardio
919	0.003650967386843402	PTPRG_HUMAN	Cardio
920	0.003647970750989731	APOH_HUMAN	Cardio
921	0.0035914113939952926	CO9_HUMAN	Cardio
922	0.0035775841292051097	ALDOA_HUMAN	Cardio
923	0.0035556513606539567	ZPI_HUMAN	Cardio
924	0.003498593607671986	CD44_HUMAN	Cardio
925	0.0034529871438350093	GNPTG_HUMAN	Cardio
926	0.0033614382877702924	SAMP_HUMAN	Cardio
927	0.0032694431256227864	CETP_HUMAN	Cardio
928	0.003135612354066393	PCSK9_HUMAN	Cardio
929	0.0031201921226045645	ENPL_HUMAN	Cardio
930	0.0030926254368913875	APOB_HUMAN	Cardio
931	0.003049089219312122	CBPN_HUMAN	Cardio
932	0.0030115331297795663	VCAM1_HUMAN	Cardio
933	0.003007614111045491	APOA4_HUMAN	Cardio
934	0.00292271858933819	LG3BP_HUMAN	Cardio
935	0.002907105130543585	C1RL_HUMAN	Cardio
936	0.002895126171813219	C163A_HUMAN	Cardio
937	0.002839331199385331	HGFA_HUMAN	Cardio
938	0.0026589515443332483	CALM1_HUMAN	Cardio
939	0.0025691619088147972	PTGDS_HUMAN	Cardio
940	0.0025393609282599564	APOC2_HUMAN	Cardio
941	0.0024342454615174664	CO7_HUMAN	Cardio
942	0.0023087752378808963	PROC_HUMAN	Cardio
943	0.0023078711549563056	SPP24_HUMAN	Cardio
944	0.00216131465466997	PON1_HUMAN	Cardio
945	0.002144135664006993	PZP_HUMAN	Cardio
946	0.002127267701638419	IPSP_HUMAN	Cardio
947	0.002036807657867313	TRFE_HUMAN	Cardio
948	0.0020122174283369017	KNG1_HUMAN	Cardio
949	0.0020041862999320577	CO4B_HUMAN	Cardio
950	0.001899385726323466	PRDX6_HUMAN	Cardio
951	0.00179444100512247	IBP7_HUMAN	Cardio
952	0.0017414417827788997	GELS_HUMAN	Cardio
953	0.0016366026309188805	CAH2_HUMAN	Cardio
954	0.001612911864627287	KAIN_HUMAN	Cardio
955	0.0015782485970154648	CAH1_HUMAN	Cardio
956	0.0015122715514815015	FBLN1_HUMAN	Cardio
957	0.0015014306627272234	CERU_HUMAN	Cardio
958	0.0014837561605345363	LDHA_HUMAN	Cardio
959	0.001453262574275874	COL11_HUMAN	Cardio
960	0.0012763714669427652	APOL1_HUMAN	Cardio
961	0.0012381938314732365	FCN3_HUMAN	Cardio
962	0.0012234747794229596	APOM_HUMAN	Cardio
963	0.001217822979571129	APOF_HUMAN	Cardio
964	0.0012046242018540368	CNDP1_HUMAN	Cardio
965	0.0011812183187603562	FETUA_HUMAN	Cardio
966	0.0010593907212610135	CD14_HUMAN	Cardio
967	0.0008792092931871076	FCG3A_HUMAN	Cardio
968	0.0008668914410812532	SPA11_HUMAN	Cardio
969	0.0008312574565135194	CADH1_HUMAN	Cardio
970	0.000812964764461407	APOC1_HUMAN	Cardio
971	0.0007777405610843162	CFAB_HUMAN	Cardio
972	0.000777020811321674	ACTBL_HUMAN	Cardio
973	0.0006695789876295593	IBP3_HUMAN	Cardio
974	0.0005557807604659873	CO3_HUMAN	Cardio
975	0.000554389149520155	IBP6_HUMAN	Cardio
976	0.0005415500332833054	G3P_HUMAN	Cardio
977	0.00053877379319791	AFAM_HUMAN	Cardio
978	0.0005365545957237405	MA1A1_HUMAN	Cardio
979	0.0005329704376964117	TTHY_HUMAN	Cardio
980	0.0005037543051444222	NOE1_HUMAN	Cardio
981	0.00046259579116357394	PHLD_HUMAN	Cardio
982	0.00043770253037943193	1433Z_HUMAN	Cardio
983	0.0004347398805903785	PVR_HUMAN	Cardio
984	0.0003244662677242085	ITA2B_HUMAN	Cardio
985	0.0002883804884927031	FIBB_HUMAN	Cardio
986	0.0001388786500221234	ICAM1_HUMAN	Cardio
987	0.00013138213405914506	PON3_HUMAN	Cardio
988	0.00013055312653475782	THRB_HUMAN	Cardio
989	5.288867541475589e-05	ATS13_HUMAN	Cardio
