sample,reachability,label
1150,2.523859215182638,0
1151,2.52723791950371,0
1152,2.527905168408542,0
1153,2.528400234677618,0
1154,2.529945835184489,0
1155,2.530107679198714,0
1156,2.53289685520462,0
1157,2.533951672630079,0
1158,2.535997382554938,0
1159,2.536052092366964,0
1160,2.536929877432691,0
1161,2.537899449101033,0
1162,2.5408796177501,0
1163,2.541706591429336,0
1164,2.541940668612827,0
1165,2.543032472034166,0
1166,2.544165290318628,0
1167,2.54995471867078,0
1168,2.550500817722327,0
1169,2.550500817722327,0
1170,2.556468243588215,0
1171,2.567283164506374,0
1172,2.571684547256708,0
1173,2.574669958800217,0
1174,2.576805052647072,0
1175,2.577742497911174,0
1176,2.58777599321262,0
1177,2.587846999389758,0
1178,2.58806337752964,0
1179,2.588974793449422,0
1180,2.589307411453366,0
1181,2.589325649096794,0
1182,2.590995574818298,0
1183,2.59762154075092,0
1184,2.598187382034739,0
1185,2.60219107516163,0
1186,2.602804915215378,0
1187,2.604735988594614,0
1188,2.605817563437519,0
1189,2.605931526067286,0
1190,2.613745657640296,0
1191,2.620437521292208,0
1192,2.63029521438398,0
1193,2.640174645045338,0
1194,2.644074355290835,0
1195,2.646702332651466,0
1196,2.649479738225791,0
1197,2.650924066105827,0
1198,2.653359494587914,0
1199,2.661454501620637,0
1200,2.666655526128556,0
1201,2.675723098712839,0
1202,2.680019654811607,0
1203,2.683039058883648,0
1204,2.683679433646128,0
1205,2.68491654430999,0
1206,2.685626651799412,0
1207,2.691958760920091,0
1208,2.697915586191954,0
1209,2.700687081349117,0
1210,2.703407136688296,0
1211,2.703407136688296,0
1212,2.70531781077233,0
1213,2.716611202483176,0
1214,2.723666559595536,0
1215,2.723921883634504,0
1216,2.725648356596521,0
1217,2.743904858303724,0
1218,2.745980824115088,0
1219,2.7459919011579,0
1220,2.752378366819158,0
1221,2.752534913737833,0
1222,2.757773184365292,0
1223,2.778832473109604,0
1224,2.779430370481304,0
1225,2.780645789021254,0
1226,2.784884237760373,0
1227,2.787664442155761,0
1228,2.788485787519994,0
1229,2.789593819621619,0
1230,2.804412442305484,0
1231,2.80576751482335,0
1232,2.814979579632052,0
1233,2.819350753101452,0
1234,2.819350753101452,0
1235,2.823141110464283,0
1236,2.823742349354863,0
1237,2.8301199583022,0
1238,2.842541270610546,0
1239,2.843266682846213,0
1240,2.852981014755038,0
1241,2.855135221287986,0
1242,2.855932154319162,0
1243,2.856638469861575,0
1244,2.862521167621343,0
1245,2.862521167621343,0
1246,2.862521167621343,0
1247,2.863112103766896,0
1248,2.86376918898065,0
1249,2.8789075083699,0
1250,2.887940630563649,0
1251,2.89571859014284,0
1252,2.898650147450696,0
1253,2.90073598913549,0
1254,2.90073598913549,0
1255,2.902832815597926,0
1256,2.917157718516533,0
1257,2.923975246465083,0
1258,2.932677535078632,0
1259,2.933549358746418,0
1260,2.94263976302098,0
1261,2.959998218232597,0
1262,2.961531900936721,0
1263,2.978538333099344,0
1264,2.980669749993637,0
1265,2.980940542997342,0
1266,3.011585240331282,0
1267,3.01395865074164,0
1268,3.0156363128758,0
1269,3.033642576082472,0
1270,3.04035707263918,0
1271,3.041639759838996,0
1272,3.041639759838996,0
1273,3.043393075605504,0
1274,3.046348865010024,0
1275,3.049854535574736,0
1276,3.055543129066837,0
1277,3.075066786296612,0
1278,3.07727550112653,0
1279,3.08178179458376,0
1280,3.090088202302952,0
1281,3.101707173519136,0
1282,3.104607411265018,0
1283,3.109707830151162,0
1284,3.11120974734876,0
1285,3.113155931396608,0
1286,3.124784191144632,0
1287,3.12850731442975,0
1288,3.13066448036513,0
1289,3.134517200831606,0
1290,3.135592228735111,0
1291,3.152223648685258,0
1292,3.159548624610954,0
1293,3.165973360324156,0
1294,3.179188646347981,0
1295,3.21347296758737,0
1296,3.221107311273008,0
1297,3.232517301092918,0
1298,3.236346508261174,0
1299,3.241674839521234,0
1300,3.257348463663894,0
1301,3.272898059069674,0
1302,3.274999067300012,0
1303,3.274999067300012,0
1304,3.275335397097682,0
1305,3.275795062837938,0
1306,3.279269384743958,0
1307,3.285684570409316,0
1308,3.295096746488788,0
1309,3.295096746488788,0
1310,3.295096746488788,0
1311,3.295096746488788,0
1312,3.295096746488788,0
1313,3.295096746488788,0
1314,3.295096746488788,0
1315,3.298848183894351,0
1316,3.298848183894351,0
1317,3.305209846856582,0
1318,3.313140537420236,0
1319,3.314585329597487,0
1320,3.317728009480072,0
1321,3.330357410313418,0
1322,3.39298357950122,0
1323,3.404085215015573,0
1324,3.4178353472303,0
1325,3.422161461318386,0
1326,3.42835943462631,0
1327,3.450072619301524,0
1328,3.475162330788634,0
1329,3.475162330788634,0
1330,3.475162330788634,0
1331,3.482953572951814,0
1332,3.51881412471616,0
1333,3.532498611632106,0
1334,3.561442964581709,0
1335,3.568910479374189,0
1336,3.610146387900426,0
1337,3.630417520009824,0
1338,3.714169774974261,0
1339,3.848274455914572,0
1340,3.907606574755098,0
1341,3.910399020801678,0
1342,3.959685342774189,0
1343,3.98303316531478,0
1344,3.989198075667232,0
1345,4.001925037260824,0
1346,4.193886772422398,0
1347,4.340681146880154,0
1348,4.34984869853619,0
1349,4.36307869287524,0
1350,4.364870105750934,0
1351,4.391850253303514,0
1352,4.400517953403412,0
1353,4.471610192262129,0
1354,4.685641769928158,0
1355,4.766814089171644,0
1356,5.205885721207088,0
1357,5.399087424637798,0
1358,5.519644637331874,0
1359,5.941721894509309,0
