feature	importance 0	importance 1	importance 2	Mean Importance	Panel
TIMP1	0.03642142846101446	0.2745662256741493	0.21703188118971165	0.1760065117749585	CNS
C1QA	0.3768699874438598	0.009549927948038989	0.13971550264622384	0.1753784726793742	CNS
CATB	0.1511142737101426	0.2397703031162239	0.12827923817906783	0.17305460500181144	CNS
ACTG	0.2668671667848779	0.09329415943688847	0.14893749446209628	0.16969960689462085	CNS
VCAM1	0.39953973688233013	0.07610213177631009	0.03259262968494829	0.16941149944786282	CNS
PEDF	0.06436269143101934	0.25450930617336326	0.18846388026737698	0.16911195929058653	CNS
THBG	0.27898313377768896	0.13474127252964938	0.09279615044236027	0.16884018558323285	CNS
ADA2	0.15754006906492904	0.21279569670062834	0.13362319545139917	0.1679863204056522	CNS
APMAP	0.2645985911789783	0.23671507343388867	0.002010968808055383	0.16777487780697412	CNS
VASN	0.07194193420974161	0.16753229542200745	0.26162102246846697	0.16703175070007203	CNS
FA5	0.07743297208587788	0.05326905026687025	0.3599812849680109	0.16356110244025301	CNS
LYAM1	0.28165211680312185	0.09066206565441796	0.11793277858090973	0.16341565367948319	CNS
CALR	0.11790620386205951	0.06658857031350933	0.3036191393081781	0.16270463782791564	CNS
TRY3	0.0290193454722103	0.26888579597234874	0.18961147191818284	0.16250553778758062	CNS
SHBG	0.20760858480347066	0.09073301962053565	0.1886561522784067	0.16233258556747102	CNS
LAMP2	0.00973740525471617	0.3029856672233931	0.17222508471892278	0.16164938573234403	CNS
C1S	0.012609838344722093	0.0993285069657384	0.37111084058926397	0.16101639529990816	CNS
TSP1	0.16983512239288695	0.05750067405615352	0.2535141721444177	0.16028332286448607	CNS
PROS	0.13558206459010813	0.14824431970913918	0.19652164103322997	0.1601160084441591	CNS
AMBP	0.1168458564373773	0.12519229232197632	0.2288065807172662	0.15694824315887326	CNS
ADIPO	0.1743568277168962	0.17545114527315867	0.11973311588577942	0.15651369629194475	CNS
MUC18	0.04033169539398493	0.38655290330548825	0.04162988159438974	0.15617149343128764	CNS
PROZ	0.2510285471024586	0.13907496631523925	0.07740221082559472	0.15583524141443086	CNS
FINC	0.28734556188776345	0.08957206343942786	0.08938541219082675	0.15543434583933935	CNS
SAA4	0.17744291878694451	0.13036705703029974	0.1376293546600939	0.14847977682577937	CNS
ITIH1	0.02265965833097536	0.06063438843259769	0.35922671909443704	0.14750692195267004	CNS
FHR1	0.1641262341494074	0.10195507594606965	0.1740633855374047	0.14671489854429393	CNS
FLNA	0.2512960747719476	0.018015038786478116	0.1700060834679236	0.14643906567544976	CNS
CADH1	0.14372048662366002	0.08155934921806123	0.2132671272746522	0.14618232103879114	CNS
TAGL2	0.2602094022387038	0.11983198141964697	0.0547995843213731	0.14494698932657463	CNS
PDLI1	0.14191367984506031	0.16925158803001603	0.12333955416548087	0.14483494068018574	CNS
MA1A1	0.13923595475777076	0.2005437700967648	0.08848117114594786	0.14275363200016114	CNS
TBB4A	0.08731208347901234	0.1564282493334535	0.1831021553383157	0.14228082938359385	CNS
ICAM1	0.11918334945402898	0.259042262951177	0.048146290306464855	0.14212396757055692	CNS
CBG	0.18538227298638982	0.15152271890216926	0.08814122880944548	0.14168207356600152	CNS
ITIH4	0.057804735910153685	0.07623822302880125	0.289414298060465	0.14115241899980666	CNS
PTPRG	0.29810503174725844	0.02992280706400466	0.08997977582479766	0.13933587154535357	CNS
CMGA	0.09424217570963386	0.25058526230734496	0.06302823808272354	0.1359518920332341	CNS
APOA	0.13208829855368226	0.20660568337701385	0.06913077320671805	0.13594158504580472	CNS
A1AG1	0.012647412422255129	0.01086307727415057	0.3695530986140374	0.13102119610348104	CNS
FIBB	0.09329712596218052	0.18699568392391572	0.11244513292405046	0.13091264760338223	CNS
FA10	0.2085738275500575	0.02758599283436054	0.15542541851238584	0.13052841296560128	CNS
LCAT	0.003207643895225881	0.3021807384656693	0.08205135346515485	0.12914657860868334	CNS
G3P	0.19347540276074468	0.10717551490209175	0.08512981877037477	0.1285935788110704	CNS
PTGDS	0.005775710406983822	0.31443182965875416	0.05947118354274963	0.12655957453616254	CNS
ALBU	0.09926226618431361	0.13202342049578056	0.14766665482976105	0.12631744716995175	CNS
APOM	0.006962142504869877	0.19970419926019023	0.1718804813711646	0.12618227437874155	CNS
TRY1	0.1256509817382449	0.2066687276398053	0.04577258232592264	0.12603076390132428	CNS
CAMP	0.009960524065343456	0.17392823959211778	0.19236285251186225	0.1254172053897745	CNS
NCHL1	0.180600283700583	0.10899089010062388	0.08596711372892454	0.12518609584337714	CNS
FA9	0.1751210961554506	0.12240224674116029	0.07575146838005771	0.12442493709222285	CNS
CYTC	0.08031903755995815	0.22149161608577295	0.06656554264472113	0.12279206543015075	CNS
CATD	0.18889772685798037	0.11544828977971991	0.053017870207815905	0.11912129561517205	CNS
CNDP1	0.1327248669342518	0.012745502165720686	0.2104057092849447	0.11862535946163906	CNS
CO8A	0.1620636487179398	0.1832343604167142	0.004759746599672294	0.11668591857810878	CNS
CO4A	0.12005389901435959	0.05334490391475247	0.17640766507796746	0.11660215600235983	CNS
APOC3	0.27205345994924207	0.04597174622370664	0.02554744320151454	0.11452421645815442	CNS
ITIH2	0.3123256306696668	0.020010900540225446	0.007554434619971383	0.11329698860995456	CNS
MRC1	0.14666666890395005	0.005245598178522433	0.18750826065625548	0.11314017591290933	CNS
SAA1	0.16169060189630535	0.09203008622737929	0.07226342046011702	0.10866136952793388	CNS
C1R	0.15043650663215222	0.15899107143954327	0.015242573226792802	0.10822338376616276	CNS
CFAI	0.008669999761827392	0.29486875563829146	0.014658984401836859	0.10606591326731858	CNS
PIGR	0.11048802934332459	0.03395044449100022	0.17260793199591676	0.10568213527674719	CNS
AACT	0.10995438313679773	0.09964814907782583	0.10656911152460465	0.10539054791307606	CNS
LIRB1	0.0627969403188548	0.008273408507987676	0.24500339139871788	0.10535791340852012	CNS
DOPO	0.06770819594978673	0.1716112874984439	0.07647698569896107	0.10526548971573056	CNS
SPP24	0.0725147188609789	0.2071183818663224	0.03097385155683059	0.10353565076137729	CNS
APOC2	0.05937342167917868	0.20677033410123533	0.040579978518491065	0.10224124476630168	CNS
K22E	0.03093197141533363	0.15465264055835864	0.11828217734034212	0.1012889297713448	CNS
PLTP	0.1665897891837028	0.12275143597007522	0.013931067924825057	0.10109076435953436	CNS
OAF	0.024139010579226388	0.1879447268094945	0.09059422324656409	0.10089265354509498	CNS
FBLN3	0.1221619877645299	0.05322517041520418	0.12536588621253358	0.10025101479742256	CNS
RET4	0.0710166929622476	0.13978831022339955	0.08428816090367677	0.09836438802977465	CNS
CAP1	0.09487515014342245	0.1520123866354696	0.0476811231023154	0.0981895532937358	CNS
FHR4	0.05480010692839331	0.17284015628281746	0.06468831937232719	0.09744286086117933	CNS
CSF1R	0.0361341290282714	0.09710699344971611	0.15854721359418913	0.09726277869072557	CNS
ALDOA	0.10116952754483384	0.0682272576535261	0.12157766420312423	0.09699148313382805	CNS
HS90A	0.05864885742970723	0.1401006894679422	0.09173149828810426	0.09682701506191789	CNS
K1C10	0.09843308971968066	0.0070964141114915336	0.1848992626953072	0.0968095888421598	CNS
CRP	0.15531238852218496	0.11226687492004221	0.018750924068833504	0.09544339583702022	CNS
FCGBP	0.0406675363025702	0.10300071638244498	0.13834288115322707	0.09400371127941409	CNS
CPN2	0.1009392321724157	0.01186629658047609	0.1650656721104369	0.09262373362110958	CNS
MASP2	0.05671387471420701	0.07977224905057437	0.140836839777783	0.09244098784752146	CNS
TENX	0.015331078582157844	0.060666525665943556	0.1999097305426847	0.09196911159692871	CNS
MBL2	0.08184936133880183	0.18739648440392073	0.002796968164159031	0.09068093796896054	CNS
PI16	0.12095737046137228	0.1004734786242246	0.04769961615340479	0.08971015507966722	CNS
HPT	0.0983096710664627	0.05606882635472028	0.1133557873248371	0.08924476158200668	CNS
COIA1	0.011721079329792806	0.15297200286763205	0.09762249644866162	0.08743852621536215	CNS
THRB	0.0045047743199668104	0.0395811820487593	0.21030618592707223	0.0847973807652661	CNS
LYSC	0.02793660668615937	0.007966719578352743	0.2134157862329123	0.08310637083247481	CNS
CAD13	0.11039779606502303	0.040680788731976864	0.09488273263122693	0.08198710580940895	CNS
PDIA1	0.09277451869481015	0.07572399064361575	0.07615207526082576	0.08155019486641722	CNS
MMP2	0.12312159806695595	0.02986112018324821	0.08619612665115545	0.07972628163378653	CNS
PLSL	0.040739604797181625	0.008561271882580535	0.18888834587131803	0.07939640751702673	CNS
FIBA	0.09651200859594093	0.02837067226532704	0.11217269015237048	0.07901845700454614	CNS
PXDC2	0.07520267109210148	0.040829664254366405	0.11073163271587054	0.0755879893541128	CNS
IBP7	0.13708209130015905	0.07054618384798124	0.018469248607513086	0.07536584125188446	CNS
BTD	0.05220393289980977	0.08616457335024658	0.07917083221287648	0.07251311282097761	CNS
ENPL	0.12131580787175075	0.06387388762554126	0.02830751681538691	0.07116573743755965	CNS
CD44	0.053948619816389265	0.015399389231486867	0.14035502050189355	0.06990100984992323	CNS
VINC	0.19226806744329517	0.003798071528378195	0.013012660729375815	0.06969293323368306	CNS
BIP	0.01818429496413465	0.10988090181905005	0.07527801033243496	0.06778106903853988	CNS
TPM4	0.04971839233274779	0.05647767284751478	0.095277808694763	0.06715795795834185	CNS
FUCO	0.1382705696839417	0.03770611935523876	0.017281490010600448	0.06441939301659363	CNS
S10A9	0.10469434685157851	0.05587035315210898	0.011613068498382005	0.05739258950068984	CNS
POSTN	0.025266735965847806	0.035592711641657455	0.1050929719527129	0.05531747318673939	CNS
PRDX2	0.0016241351236347041	0.0816692631523036	0.043637619329502386	0.04231033920181356	CNS
FCG3A	0.06187448476814891	0.009042684864140985	0.055777970741815563	0.04223171345803515	CNS
APOH	0.011202748711704014	0.05585808482564532	0.04695906098690146	0.038006631508083595	CNS
PRG2	0.021118045806903733	0.03199818595403715	0.04624913655070957	0.033121789437216824	CNS
HGFL	0.011419823148941589	0.03883927717453638	0.042387476864790774	0.03088219239608958	CNS
COF1	0.005456758387843515	0.0319037532667383	0.029427577684740927	0.02226269644644091	CNS
