feature	importance 0	importance 1	importance 2	Mean Importance	Panel
TIMP1	0.26328884890016535	0.03285103349710944	0.03185433491326481	0.10933140577017986	Coag
NCAM1	0.042558648400734034	0.2297437758309659	0.05559324506735731	0.10929855643301907	Coag
CRAC1	0.1553125854223945	0.11901209972840138	0.053325682062279355	0.10921678907102507	Coag
TENX	0.1119192336939805	0.13738020810874108	0.07603938539741958	0.10844627573338039	Coag
CLUS	0.07348898230589912	0.1556402280323928	0.09516761393564156	0.10809894142464449	Coag
PLTP	0.14731109348419885	0.04657457696276679	0.12827582212275598	0.1073871641899072	Coag
RNAS1	0.1961215888686809	0.059388422806094535	0.06337181025305777	0.10629394064261107	Coag
SAMP	0.1119511809087	0.14414007343957422	0.05365723278293647	0.10324949571040358	Coag
CADH1	0.18617236091426764	0.045724613932636604	0.07750788809412526	0.10313495431367652	Coag
APOC3	0.006241433216065449	0.07977788057910938	0.21634075971884473	0.10078669117133986	Coag
PROS	0.018190182667014283	0.1199731257452181	0.15017328636097294	0.0961121982577351	Coag
PPIA	0.18927033377302396	0.02816976349467519	0.06382243134068002	0.09375417620279307	Coag
EIF3M	0.0817602721926609	0.16601145750585136	0.032768794117431874	0.09351350793864804	Coag
NRP1	0.10045986209876634	0.058633826197387114	0.11909097335512996	0.0927282205504278	Coag
MA1A1	0.15111994940552806	0.11141356724362522	0.011471348134535061	0.0913349549278961	Coag
PROZ	0.15970905164343063	0.02864924233231901	0.0853977050213467	0.09125199966569879	Coag
CO6	0.06505031771048801	0.08809831045741352	0.10820764163141824	0.08711875659977326	Coag
APOC2	0.14615807265081632	0.09130710551121468	0.018974303272415265	0.08547982714481543	Coag
PLSL	0.05322338920491063	0.15475250519193787	0.04741606351859739	0.08513065263848196	Coag
FA10	0.11096475202091746	0.019548198034228696	0.12454811155735167	0.08502035387083261	Coag
FHR5	0.08717859227139767	0.06615088313304442	0.08557412342731316	0.07963453294391841	Coag
HSP7C	0.16468957898483158	0.01930799656867764	0.05483456415437058	0.07961071323595993	Coag
RS27A	0.08085721312849417	0.05521236292975214	0.09734427812050879	0.07780461805958504	Coag
FIBB	0.061297731695581885	0.02137724746224348	0.14776448089882663	0.07681315335221733	Coag
TPM4	0.06477947510703091	0.062069523232490285	0.09957935735615854	0.07547611856522658	Coag
PLMN	0.01632008548569692	0.02556408402320673	0.17657216656653263	0.0728187786918121	Coag
CETP	0.0031574729077510173	0.027821413479126186	0.18231937676135415	0.07109942104941046	Coag
POSTN	0.04723074859754991	0.09882434147610393	0.06598308246711534	0.07067939084692305	Coag
MASP2	0.13234505501203103	0.06053492216954935	0.014950177434287504	0.0692767182052893	Coag
FCGBP	0.020611174704067967	0.14760773447685008	0.03885969705650816	0.06902620207914206	Coag
CAP1	0.06274339878728163	0.13862611157829324	0.004930290501544308	0.06876660028903973	Coag
CSF1R	0.02082849007847688	0.17419645591949945	0.006573714308564151	0.0671995534355135	Coag
APOA2	0.06429496895692435	0.11192385910956032	0.020227677872817994	0.06548216864643422	Coag
