feature	importance 0	importance 1	importance 2	Mean Importance	Panel
LYAM1	0.24601698902186908	0.014451621555947727	0.08304106300588386	0.11450322452790022	Cardio
APOH	0.03691356075182408	0.09884879979416147	0.2009325387728908	0.11223163310629213	Cardio
TAGL2	0.19659295707724922	0.043861070746268424	0.09196754291227785	0.11080719024526516	Cardio
PLSL	0.04378100159057486	0.1571416624951487	0.12935983838943643	0.11009416749172	Cardio
TBA4A	0.17943439739424608	0.13253700817280764	0.014557094677296227	0.1088428334147833	Cardio
ALBU	0.05710987786812065	0.2126276493372588	0.05425713698498613	0.10799822139678854	Cardio
TBB4A	0.0697816442044795	0.05387489711850457	0.200143578393807	0.10793337323893036	Cardio
CALR	9.698868854965612e-05	0.2730735601246044	0.050281019419310555	0.10781718941082154	Cardio
SAMP	0.029319689557034897	0.02795161937659631	0.2648524292405641	0.10737457939139844	Cardio
CO4A	0.18417163853815546	0.048108159996332105	0.08559823539352011	0.10595934464266922	Cardio
IBP2	0.02411540491476288	0.15002971714076116	0.14214117286417827	0.1054287649732341	Cardio
TBB1	0.1248873530721598	0.02941171050108354	0.16132038388997386	0.10520648248773906	Cardio
KPYM	0.16567530662209892	0.002889004412039659	0.14542166187964775	0.10466199097126211	Cardio
CSPG2	0.12724987317230488	0.17179663321905453	0.012738599309736143	0.10392836856703186	Cardio
